id_medidor,id_suministro,marca_medidor,tecnologia_medidor,numero_serie,fecha_instalacion,fecha_retiro,estado_medidor
2012271,1010764,Itron,AMI,ITR-193XXX,2024-04-11,2024-10-16,RETIRADO
2012272,1010765,Iskra,AMI,ISK-385XXX,2024-12-18,,ACTIVO
2012273,1010766,Landis+Gyr,AMI,LAN-841XXX,2024-12-05,,ACTIVO
2012274,1010767,Holley,Electrónico,HOL-139XXX,2020-05-05,2023-08-19,RETIRADO
2012275,1010767,Actaris,Electrónico,ACT-201XXX,2023-09-19,,ACTIVO
2012276,1010768,Elster,Electrónico,ELS-367XXX,2023-07-13,,ACTIVO
2012277,1010769,Iskra,Electrónico,ISK-736XXX,2024-09-28,,ACTIVO
2012278,1010770,Iskra,Electrónico,ISK-241XXX,2024-12-18,,ACTIVO
2012279,1010771,Actaris,Electromecánico,ACT-567XXX,2024-04-25,,ACTIVO
2012280,1010772,Landis+Gyr,AMI,LAN-645XXX,2024-12-05,2024-12-31,RETIRADO
2012281,1010772,Holley,Electrónico,HOL-220XXX,2024-12-31,,ACTIVO
2012282,1010773,Holley,AMI,HOL-483XXX,2024-02-03,,ACTIVO
2012283,1010774,Iskra,AMI,ISK-569XXX,2024-10-22,2024-12-31,RETIRADO
2012284,1010774,Iskra,Electrónico,ISK-919XXX,2024-12-31,,ACTIVO
2012285,1010775,Itron,AMI,ITR-980XXX,2024-06-25,,ACTIVO
2012286,1010776,Iskra,Electromecánico,ISK-312XXX,2024-06-03,2024-12-06,RETIRADO
2012287,1010777,Holley,Electrónico,HOL-596XXX,2024-08-21,,ACTIVO
2012288,1010778,Itron,Electrónico,ITR-217XXX,2024-10-26,,ACTIVO
2012289,1010779,Landis+Gyr,Electrónico,LAN-901XXX,2023-12-14,,ACTIVO
2012290,1010780,Actaris,AMI,ACT-200XXX,2024-12-01,,ACTIVO
2012291,1010781,Actaris,Electrónico,ACT-609XXX,2024-08-23,,ACTIVO
2012292,1010782,Elster,AMI,ELS-368XXX,2024-12-19,,ACTIVO
2012293,1010783,Elster,Electromecánico,ELS-344XXX,2023-11-06,,ACTIVO
2012294,1010784,Actaris,Electrónico,ACT-570XXX,2024-11-21,,ACTIVO
2012295,1010785,Holley,Electrónico,HOL-497XXX,2024-08-04,,ACTIVO
2012296,1010786,Landis+Gyr,AMI,LAN-787XXX,2023-12-24,2024-12-31,RETIRADO
2012297,1010786,Landis+Gyr,Electrónico,LAN-506XXX,2024-12-31,2024-12-31,RETIRADO
2012298,1010786,Actaris,AMI,ACT-209XXX,2024-12-31,,ACTIVO
2012299,1010787,Iskra,AMI,ISK-151XXX,2023-06-19,2024-12-31,RETIRADO
2012300,1010787,Itron,AMI,ITR-767XXX,2024-12-31,,ACTIVO
2012301,1010788,Elster,Electrónico,ELS-295XXX,2024-08-18,,ACTIVO
2012302,1010789,Holley,AMI,HOL-444XXX,2024-03-24,,ACTIVO
2012303,1010790,Holley,AMI,HOL-949XXX,2023-11-26,,ACTIVO
2012304,1010791,Landis+Gyr,AMI,LAN-916XXX,2022-09-09,2024-04-11,RETIRADO
2012305,1010791,Holley,AMI,HOL-639XXX,2024-05-14,,ACTIVO
2012306,1010792,Iskra,Electrónico,ISK-258XXX,2024-02-24,,ACTIVO
2012307,1010793,Holley,Electrónico,HOL-123XXX,2024-12-13,,ACTIVO
2012308,1010794,Landis+Gyr,AMI,LAN-535XXX,2024-08-20,,ACTIVO
2012309,1010795,Itron,AMI,ITR-204XXX,2024-08-13,2024-12-31,RETIRADO
2012310,1010795,Landis+Gyr,AMI,LAN-889XXX,2024-12-31,,ACTIVO
2012311,1010796,Holley,AMI,HOL-213XXX,2024-12-22,,ACTIVO
2012312,1010797,Elster,AMI,ELS-765XXX,2024-12-20,2024-12-31,RETIRADO
2012313,1010797,Holley,AMI,HOL-696XXX,2024-12-31,,ACTIVO
2012314,1010798,Itron,AMI,ITR-434XXX,2024-12-02,,ACTIVO
2012315,1010799,Elster,Electrónico,ELS-358XXX,2024-10-26,,ACTIVO
2012316,1010800,Actaris,Electrónico,ACT-264XXX,2021-10-13,,ACTIVO
2012317,1010801,Elster,AMI,ELS-832XXX,2024-12-14,,ACTIVO
2012318,1010802,Itron,AMI,ITR-421XXX,2024-12-27,,ACTIVO
2012319,1010803,Iskra,Electrónico,ISK-619XXX,2024-11-11,,ACTIVO
2012320,1010804,Landis+Gyr,AMI,LAN-898XXX,2023-01-03,,ACTIVO
2012321,1010805,Actaris,AMI,ACT-965XXX,2022-02-12,,ACTIVO
2012322,1010806,Iskra,AMI,ISK-158XXX,2024-10-09,,ACTIVO
2012323,1010807,Landis+Gyr,AMI,LAN-418XXX,2023-04-25,,ACTIVO
2012324,1010808,Landis+Gyr,Electrónico,LAN-162XXX,2024-12-21,2024-12-31,RETIRADO
2012325,1010808,Landis+Gyr,AMI,LAN-491XXX,2024-12-31,,ACTIVO
2012326,1010809,Iskra,Electromecánico,ISK-366XXX,2024-06-06,,ACTIVO
2012327,1010810,Landis+Gyr,Electrónico,LAN-473XXX,2024-11-21,,ACTIVO
2012328,1010811,Actaris,AMI,ACT-474XXX,2024-09-28,,ACTIVO
2012329,1010812,Actaris,Electrónico,ACT-891XXX,2024-09-23,,ACTIVO
2012330,1010813,Holley,AMI,HOL-739XXX,2024-12-25,,ACTIVO
2012331,1010814,Itron,AMI,ITR-995XXX,2024-10-12,,ACTIVO
2012332,1010815,Iskra,AMI,ISK-649XXX,2024-02-04,,ACTIVO
2012333,1010816,Landis+Gyr,Electrónico,LAN-349XXX,2024-11-03,,ACTIVO
2012334,1010817,Actaris,Electrónico,ACT-132XXX,2024-09-23,,ACTIVO
2012335,1010818,Actaris,AMI,ACT-569XXX,2024-11-23,,ACTIVO
2012336,1010819,Elster,AMI,ELS-933XXX,2024-06-14,,ACTIVO
2012337,1010820,Elster,AMI,ELS-681XXX,2023-09-24,,ACTIVO
2012338,1010821,Elster,AMI,ELS-993XXX,2023-05-22,,ACTIVO
2012339,1010822,Actaris,Electrónico,ACT-489XXX,2024-02-15,,ACTIVO
2012340,1010823,Elster,Electrónico,ELS-496XXX,2024-01-16,,ACTIVO
2012341,1010824,Landis+Gyr,Electrónico,LAN-442XXX,2022-05-11,,ACTIVO
2012342,1010825,Holley,Electrónico,HOL-817XXX,2024-07-11,,ACTIVO
2012343,1010826,Holley,AMI,HOL-653XXX,2021-05-15,,ACTIVO
2012344,1010827,Iskra,AMI,ISK-977XXX,2024-12-22,,ACTIVO
2012345,1010828,Itron,Electrónico,ITR-103XXX,2024-07-25,,ACTIVO
2012346,1010829,Elster,AMI,ELS-499XXX,2024-11-24,,ACTIVO
2012347,1010830,Elster,AMI,ELS-988XXX,2024-06-07,,ACTIVO
2012348,1010831,Itron,Electrónico,ITR-401XXX,2024-02-07,,ACTIVO
2012349,1010832,Itron,AMI,ITR-618XXX,2024-06-30,,ACTIVO
2012350,1010833,Landis+Gyr,Electrónico,LAN-863XXX,2024-07-01,,ACTIVO
2012351,1010834,Elster,Electrónico,ELS-727XXX,2024-06-10,2024-12-09,RETIRADO
2012352,1010835,Itron,Electrónico,ITR-837XXX,2024-07-21,,ACTIVO
2012353,1010836,Elster,Electrónico,ELS-524XXX,2024-12-17,,ACTIVO
2012354,1010837,Itron,AMI,ITR-236XXX,2024-12-30,,ACTIVO
2012355,1010838,Elster,Electrónico,ELS-965XXX,2024-08-13,,ACTIVO
2012356,1010839,Itron,Electrónico,ITR-411XXX,2022-07-13,,ACTIVO
2012357,1010840,Itron,Electrónico,ITR-565XXX,2024-08-20,,ACTIVO
2012358,1010841,Elster,AMI,ELS-288XXX,2024-10-10,,ACTIVO
2012359,1010842,Landis+Gyr,Electrónico,LAN-773XXX,2023-04-24,2024-06-24,RETIRADO
2012360,1010842,Landis+Gyr,AMI,LAN-343XXX,2024-07-03,,ACTIVO
2012361,1010843,Itron,Electrónico,ITR-136XXX,2024-12-18,,ACTIVO
2012362,1010844,Elster,AMI,ELS-393XXX,2024-12-22,,ACTIVO
2012363,1010845,Iskra,Electrónico,ISK-796XXX,2024-12-12,,ACTIVO
2012364,1010846,Holley,Electrónico,HOL-295XXX,2024-10-06,2024-12-31,RETIRADO
2012365,1010846,Itron,AMI,ITR-468XXX,2024-12-31,,ACTIVO
2012366,1010847,Actaris,AMI,ACT-751XXX,2024-12-03,,ACTIVO
2012367,1010848,Actaris,AMI,ACT-832XXX,2024-11-13,,ACTIVO
2012368,1010849,Elster,Electrónico,ELS-629XXX,2022-06-09,,ACTIVO
2012369,1010850,Elster,AMI,ELS-276XXX,2020-05-24,,ACTIVO
2012370,1010851,Elster,Electrónico,ELS-811XXX,2024-10-13,,ACTIVO
2012371,1010852,Holley,Electrónico,HOL-277XXX,2024-06-06,,ACTIVO
2012372,1010853,Elster,AMI,ELS-972XXX,2023-03-12,,ACTIVO
2012373,1010854,Elster,Electrónico,ELS-870XXX,2023-09-23,,ACTIVO
2012374,1010855,Landis+Gyr,Electrónico,LAN-465XXX,2024-01-08,,ACTIVO
2012375,1010856,Itron,Electrónico,ITR-296XXX,2024-11-10,,ACTIVO
2012376,1010857,Actaris,Electrónico,ACT-500XXX,2022-11-21,,ACTIVO
2012377,1010858,Elster,AMI,ELS-219XXX,2024-12-12,,ACTIVO
2012378,1010859,Holley,Electromecánico,HOL-345XXX,2024-10-08,,ACTIVO
2012379,1010860,Actaris,Electrónico,ACT-126XXX,2024-10-29,,ACTIVO
2012380,1010861,Itron,AMI,ITR-161XXX,2024-08-04,,ACTIVO
2012381,1010862,Itron,AMI,ITR-567XXX,2022-10-05,,ACTIVO
2012382,1010863,Holley,AMI,HOL-993XXX,2023-09-13,,ACTIVO
2012383,1010864,Iskra,Electrónico,ISK-754XXX,2021-09-25,2022-11-11,RETIRADO
2012384,1010864,Holley,Electrónico,HOL-572XXX,2023-02-19,2024-09-22,RETIRADO
2012385,1010864,Iskra,Electrónico,ISK-528XXX,2024-10-11,,ACTIVO
2012386,1010865,Holley,AMI,HOL-376XXX,2023-04-02,2024-08-14,RETIRADO
2012387,1010865,Actaris,Electrónico,ACT-802XXX,2024-12-06,,ACTIVO
2012388,1010866,Itron,Electrónico,ITR-369XXX,2024-11-14,,ACTIVO
2012389,1010867,Iskra,AMI,ISK-572XXX,2024-11-03,2024-12-31,RETIRADO
2012390,1010867,Actaris,AMI,ACT-452XXX,2024-12-31,,ACTIVO
2012391,1010868,Elster,Electrónico,ELS-112XXX,2024-07-31,,ACTIVO
2012392,1010869,Itron,Electromecánico,ITR-839XXX,2024-09-07,,ACTIVO
2012393,1010870,Itron,AMI,ITR-508XXX,2023-03-27,,ACTIVO
2012394,1010871,Actaris,AMI,ACT-417XXX,2024-08-04,,ACTIVO
2012395,1010872,Itron,Electrónico,ITR-604XXX,2023-02-25,,ACTIVO
2012396,1010873,Itron,AMI,ITR-211XXX,2023-07-06,,ACTIVO
2012397,1010874,Itron,Electrónico,ITR-260XXX,2024-12-11,,ACTIVO
2012398,1010875,Iskra,AMI,ISK-860XXX,2024-12-21,,ACTIVO
2012399,1010876,Elster,Electrónico,ELS-284XXX,2024-12-23,,ACTIVO
2012400,1010877,Holley,Electrónico,HOL-701XXX,2024-09-14,,ACTIVO
2012401,1010878,Itron,Electromecánico,ITR-935XXX,2024-12-07,,ACTIVO
2012402,1010879,Itron,Electrónico,ITR-727XXX,2024-12-12,,ACTIVO
2012403,1010880,Holley,Electrónico,HOL-514XXX,2024-11-14,,ACTIVO
2012404,1010881,Elster,Electrónico,ELS-486XXX,2024-03-13,,ACTIVO
2012405,1010882,Landis+Gyr,Electrónico,LAN-503XXX,2024-11-16,,ACTIVO
2012406,1010883,Actaris,Electrónico,ACT-545XXX,2024-12-26,,ACTIVO
2012407,1010884,Actaris,Electrónico,ACT-218XXX,2024-02-16,,ACTIVO
2012408,1010885,Iskra,AMI,ISK-377XXX,2024-09-19,2024-12-31,RETIRADO
2012409,1010885,Itron,Electrónico,ITR-255XXX,2024-12-31,2024-12-31,RETIRADO
2012410,1010885,Holley,Electrónico,HOL-391XXX,2024-12-31,,ACTIVO
2012411,1010886,Iskra,AMI,ISK-643XXX,2024-11-21,,ACTIVO
2012412,1010887,Actaris,AMI,ACT-760XXX,2024-11-27,,ACTIVO
2012413,1010888,Holley,Electrónico,HOL-549XXX,2024-12-27,,ACTIVO
2012414,1010889,Elster,Electrónico,ELS-837XXX,2024-11-07,,ACTIVO
2012415,1010890,Holley,AMI,HOL-846XXX,2024-09-28,,ACTIVO
2012416,1010891,Itron,AMI,ITR-181XXX,2024-11-23,,ACTIVO
2012417,1010892,Iskra,Electrónico,ISK-677XXX,2022-11-22,,ACTIVO
2012418,1010893,Actaris,AMI,ACT-162XXX,2024-02-01,,ACTIVO
2012419,1010894,Actaris,Electrónico,ACT-647XXX,2024-11-22,,ACTIVO
2012420,1010895,Elster,Electrónico,ELS-369XXX,2022-07-22,,ACTIVO
2012421,1010896,Holley,Electrónico,HOL-670XXX,2024-10-23,,ACTIVO
2012422,1010897,Landis+Gyr,AMI,LAN-407XXX,2024-12-18,,ACTIVO
2012423,1010898,Holley,Electrónico,HOL-673XXX,2021-08-09,,ACTIVO
2012424,1010899,Holley,AMI,HOL-781XXX,2024-08-07,,ACTIVO
2012425,1010900,Itron,Electrónico,ITR-903XXX,2024-12-29,,ACTIVO
2012426,1010901,Holley,AMI,HOL-360XXX,2023-08-15,,ACTIVO
2012427,1010902,Elster,Electrónico,ELS-508XXX,2023-11-15,,ACTIVO
2012428,1010903,Actaris,AMI,ACT-714XXX,2024-07-29,,ACTIVO
2012429,1010904,Actaris,Electrónico,ACT-181XXX,2024-02-27,,ACTIVO
2012430,1010905,Itron,Electrónico,ITR-729XXX,2024-03-13,,ACTIVO
2012431,1010906,Iskra,Electrónico,ISK-644XXX,2024-02-10,,ACTIVO
2012432,1010907,Actaris,AMI,ACT-306XXX,2024-12-31,,ACTIVO
2012433,1010908,Elster,AMI,ELS-976XXX,2024-02-26,2024-12-05,RETIRADO
2012434,1010909,Elster,Electrónico,ELS-706XXX,2022-11-22,2024-02-27,RETIRADO
2012435,1010909,Holley,AMI,HOL-772XXX,2024-12-30,,ACTIVO
2012436,1010910,Actaris,AMI,ACT-469XXX,2024-12-18,,ACTIVO
2012437,1010911,Holley,AMI,HOL-688XXX,2024-03-22,,ACTIVO
2012438,1010912,Elster,Electrónico,ELS-442XXX,2024-07-30,,ACTIVO
2012439,1010913,Actaris,AMI,ACT-236XXX,2024-10-08,,ACTIVO
2012440,1010914,Actaris,AMI,ACT-203XXX,2023-04-13,,ACTIVO
2012441,1010915,Itron,Electromecánico,ITR-283XXX,2024-07-03,,ACTIVO
2012442,1010916,Elster,Electrónico,ELS-510XXX,2019-07-06,2023-07-10,RETIRADO
2012443,1010916,Landis+Gyr,Electrónico,LAN-702XXX,2024-10-14,,ACTIVO
2012444,1010917,Holley,Electromecánico,HOL-522XXX,2024-09-11,2024-12-31,RETIRADO
2012445,1010917,Actaris,Electrónico,ACT-380XXX,2024-12-31,,ACTIVO
2012446,1010918,Holley,Electrónico,HOL-752XXX,2024-06-17,,ACTIVO
2012447,1010919,Actaris,AMI,ACT-784XXX,2024-10-12,,ACTIVO
2012448,1010920,Iskra,AMI,ISK-547XXX,2022-07-06,,ACTIVO
2012449,1010921,Holley,AMI,HOL-745XXX,2023-12-24,,ACTIVO
2012450,1010922,Elster,Electrónico,ELS-875XXX,2024-12-17,,ACTIVO
2012451,1010923,Elster,Electrónico,ELS-525XXX,2019-12-08,2024-01-20,RETIRADO
2012452,1010924,Iskra,AMI,ISK-920XXX,2023-06-12,,ACTIVO
2012453,1010925,Elster,AMI,ELS-501XXX,2024-09-21,,ACTIVO
2012454,1010926,Elster,Electrónico,ELS-797XXX,2024-05-29,,ACTIVO
2012455,1010927,Landis+Gyr,AMI,LAN-993XXX,2023-06-28,2024-05-25,RETIRADO
2012456,1010928,Holley,AMI,HOL-696XXX,2023-07-28,,ACTIVO
2012457,1010929,Itron,Electrónico,ITR-529XXX,2023-06-25,,ACTIVO
2012458,1010930,Iskra,AMI,ISK-242XXX,2024-12-24,2024-12-31,RETIRADO
2012459,1010930,Itron,Electrónico,ITR-382XXX,2024-12-31,,ACTIVO
2012460,1010931,Landis+Gyr,AMI,LAN-913XXX,2024-07-29,,ACTIVO
2012461,1010932,Itron,Electrónico,ITR-809XXX,2024-08-26,,ACTIVO
2012462,1010933,Actaris,AMI,ACT-237XXX,2021-12-29,,ACTIVO
2012463,1010934,Elster,AMI,ELS-509XXX,2024-12-29,,ACTIVO
2012464,1010935,Iskra,AMI,ISK-494XXX,2024-11-02,,ACTIVO
2012465,1010936,Itron,Electrónico,ITR-886XXX,2024-12-25,,ACTIVO
2012466,1010937,Actaris,Electrónico,ACT-511XXX,2024-05-31,,ACTIVO
2012467,1010938,Itron,Electrónico,ITR-493XXX,2021-03-01,,ACTIVO
2012468,1010939,Itron,AMI,ITR-547XXX,2024-04-13,2024-11-20,RETIRADO
2012469,1010940,Holley,AMI,HOL-580XXX,2024-08-20,2024-12-31,RETIRADO
2012470,1010940,Itron,Electrónico,ITR-998XXX,2024-12-31,,ACTIVO
2012471,1010941,Holley,AMI,HOL-170XXX,2024-09-23,,ACTIVO
2012472,1010942,Actaris,Electrónico,ACT-767XXX,2024-10-28,,ACTIVO
2012473,1010943,Itron,Electrónico,ITR-629XXX,2024-08-28,,ACTIVO
2012474,1010944,Holley,Electrónico,HOL-371XXX,2024-09-15,,ACTIVO
2012475,1010945,Elster,Electrónico,ELS-402XXX,2024-12-28,,ACTIVO
2012476,1010946,Landis+Gyr,Electrónico,LAN-526XXX,2024-03-08,,ACTIVO
2012477,1010947,Holley,AMI,HOL-499XXX,2023-11-29,2024-12-31,RETIRADO
2012478,1010947,Elster,AMI,ELS-293XXX,2024-12-31,,ACTIVO
2012479,1010948,Itron,Electrónico,ITR-232XXX,2024-07-13,,ACTIVO
2012480,1010949,Itron,Electrónico,ITR-696XXX,2024-07-30,,ACTIVO
2012481,1010950,Iskra,Electrónico,ISK-812XXX,2022-12-27,2024-08-21,RETIRADO
2012482,1010951,Elster,Electromecánico,ELS-838XXX,2024-09-20,,ACTIVO
2012483,1010952,Elster,Electromecánico,ELS-228XXX,2021-11-06,,ACTIVO
2012484,1010953,Actaris,AMI,ACT-225XXX,2021-10-20,,ACTIVO
2012485,1010954,Iskra,Electrónico,ISK-884XXX,2024-05-03,2024-12-31,RETIRADO
2012486,1010954,Elster,Electrónico,ELS-793XXX,2024-12-31,,ACTIVO
2012487,1010955,Itron,AMI,ITR-659XXX,2024-09-02,,ACTIVO
2012488,1010956,Holley,Electrónico,HOL-330XXX,2024-10-12,2024-12-31,RETIRADO
2012489,1010956,Iskra,AMI,ISK-773XXX,2024-12-31,,ACTIVO
2012490,1010957,Iskra,AMI,ISK-199XXX,2024-05-25,,ACTIVO
2012491,1010958,Actaris,Electrónico,ACT-357XXX,2024-11-29,,ACTIVO
2012492,1010959,Itron,AMI,ITR-758XXX,2024-11-27,,ACTIVO
2012493,1010960,Actaris,Electrónico,ACT-809XXX,2019-06-10,,ACTIVO
2012494,1010961,Landis+Gyr,Electromecánico,LAN-128XXX,2024-01-29,,ACTIVO
2012495,1010962,Landis+Gyr,AMI,LAN-662XXX,2023-05-08,,ACTIVO
2012496,1010963,Actaris,AMI,ACT-954XXX,2024-09-25,,ACTIVO
2012497,1010964,Elster,Electrónico,ELS-407XXX,2024-12-11,,ACTIVO
2012498,1010965,Actaris,Electrónico,ACT-938XXX,2024-10-22,,ACTIVO
2012499,1010966,Elster,AMI,ELS-215XXX,2024-09-13,,ACTIVO
2012500,1010967,Elster,AMI,ELS-901XXX,2023-11-18,,ACTIVO
2012501,1010968,Holley,AMI,HOL-911XXX,2024-11-08,,ACTIVO
2012502,1010969,Elster,AMI,ELS-552XXX,2022-08-04,2024-05-01,RETIRADO
2012503,1010970,Itron,AMI,ITR-629XXX,2024-04-29,,ACTIVO
2012504,1010971,Holley,Electrónico,HOL-855XXX,2024-04-15,,ACTIVO
2012505,1010972,Itron,AMI,ITR-115XXX,2024-05-03,,ACTIVO
2012506,1010973,Elster,AMI,ELS-446XXX,2024-03-12,,ACTIVO
2012507,1010974,Iskra,Electrónico,ISK-708XXX,2022-11-17,,ACTIVO
2012508,1010975,Landis+Gyr,Electrónico,LAN-341XXX,2024-09-04,,ACTIVO
2012509,1010976,Landis+Gyr,AMI,LAN-469XXX,2022-06-12,2023-05-29,RETIRADO
2012510,1010977,Iskra,Electrónico,ISK-624XXX,2024-10-02,,ACTIVO
2012511,1010978,Landis+Gyr,AMI,LAN-715XXX,2022-02-17,,ACTIVO
2012512,1010979,Landis+Gyr,AMI,LAN-208XXX,2023-10-18,,ACTIVO
2012513,1010980,Holley,AMI,HOL-216XXX,2024-02-03,,ACTIVO
2012514,1010981,Elster,Electrónico,ELS-651XXX,2024-11-17,,ACTIVO
2012515,1010982,Actaris,Electrónico,ACT-483XXX,2024-12-07,,ACTIVO
2012516,1010983,Iskra,Electrónico,ISK-524XXX,2022-02-15,,ACTIVO
2012517,1010984,Elster,Electrónico,ELS-837XXX,2024-02-11,,ACTIVO
2012518,1010985,Actaris,AMI,ACT-652XXX,2024-12-12,,ACTIVO
2012519,1010986,Iskra,Electrónico,ISK-549XXX,2024-08-31,,ACTIVO
2012520,1010987,Actaris,Electrónico,ACT-423XXX,2024-09-14,,ACTIVO
2012521,1010988,Itron,AMI,ITR-851XXX,2023-12-10,,ACTIVO
2012522,1010989,Iskra,Electrónico,ISK-947XXX,2024-11-25,,ACTIVO
2012523,1010990,Itron,AMI,ITR-338XXX,2024-09-09,,ACTIVO
2012524,1010991,Itron,Electrónico,ITR-845XXX,2024-12-13,,ACTIVO
2012525,1010992,Holley,AMI,HOL-844XXX,2024-11-01,,ACTIVO
2012526,1010993,Actaris,AMI,ACT-688XXX,2024-08-25,2024-12-31,RETIRADO
2012527,1010993,Holley,AMI,HOL-145XXX,2024-12-31,,ACTIVO
2012528,1010994,Itron,Electromecánico,ITR-279XXX,2024-12-29,,ACTIVO
2012529,1010995,Actaris,Electrónico,ACT-464XXX,2024-07-21,,ACTIVO
2012530,1010996,Elster,AMI,ELS-796XXX,2024-11-18,,ACTIVO
2012531,1010997,Landis+Gyr,AMI,LAN-698XXX,2024-12-30,,ACTIVO
2012532,1010998,Itron,AMI,ITR-682XXX,2024-12-23,,ACTIVO
2012533,1010999,Elster,Electrónico,ELS-800XXX,2024-02-21,,ACTIVO
2012534,1011000,Holley,Electrónico,HOL-194XXX,2024-09-30,,ACTIVO
2012535,1011001,Holley,Electrónico,HOL-980XXX,2023-09-25,2024-04-20,RETIRADO
2012536,1011002,Landis+Gyr,AMI,LAN-360XXX,2024-10-31,,ACTIVO
2012537,1011003,Actaris,Electrónico,ACT-817XXX,2022-08-25,,ACTIVO
2012538,1011004,Itron,AMI,ITR-562XXX,2024-12-24,,ACTIVO
2012539,1011005,Itron,Electrónico,ITR-798XXX,2023-12-09,2024-12-31,RETIRADO
2012540,1011005,Actaris,Electrónico,ACT-325XXX,2024-12-31,,ACTIVO
2012541,1011006,Iskra,Electrónico,ISK-212XXX,2024-10-05,,ACTIVO
2012542,1011007,Actaris,Electrónico,ACT-188XXX,2022-08-18,,ACTIVO
2012543,1011008,Actaris,AMI,ACT-157XXX,2022-11-05,,ACTIVO
2012544,1011009,Landis+Gyr,Electromecánico,LAN-609XXX,2021-03-21,,ACTIVO
2012545,1011010,Actaris,Electrónico,ACT-319XXX,2022-03-20,,ACTIVO
2012546,1011011,Itron,Electrónico,ITR-473XXX,2023-01-20,,ACTIVO
2012547,1011012,Actaris,Electrónico,ACT-953XXX,2024-05-24,2024-12-17,RETIRADO
2012548,1011013,Holley,Electrónico,HOL-253XXX,2024-08-27,,ACTIVO
2012549,1011014,Holley,Electrónico,HOL-665XXX,2024-08-21,2024-12-31,RETIRADO
2012550,1011014,Landis+Gyr,Electrónico,LAN-678XXX,2024-12-31,,ACTIVO
2012551,1011015,Actaris,Electrónico,ACT-609XXX,2024-10-06,,ACTIVO
2012552,1011016,Iskra,Electrónico,ISK-250XXX,2023-07-10,,ACTIVO
2012553,1011017,Holley,Electromecánico,HOL-767XXX,2024-11-19,,ACTIVO
2012554,1011018,Itron,Electrónico,ITR-873XXX,2024-12-25,2024-12-31,RETIRADO
2012555,1011018,Elster,AMI,ELS-806XXX,2024-12-31,,ACTIVO
2012556,1011019,Itron,Electrónico,ITR-405XXX,2024-12-27,,ACTIVO
2012557,1011020,Actaris,Electrónico,ACT-622XXX,2024-12-15,,ACTIVO
2012558,1011021,Holley,Electrónico,HOL-536XXX,2021-09-21,,ACTIVO
2012559,1011022,Landis+Gyr,Electrónico,LAN-908XXX,2024-07-15,,ACTIVO
2012560,1011023,Elster,AMI,ELS-533XXX,2024-08-19,,ACTIVO
2012561,1011024,Holley,Electrónico,HOL-293XXX,2024-07-14,,ACTIVO
2012562,1011025,Landis+Gyr,Electrónico,LAN-118XXX,2024-04-08,,ACTIVO
2012563,1011026,Actaris,Electrónico,ACT-267XXX,2022-12-04,,ACTIVO
2012564,1011027,Itron,Electrónico,ITR-977XXX,2024-12-31,,ACTIVO
2012565,1011028,Itron,Electrónico,ITR-709XXX,2024-06-19,,ACTIVO
2012566,1011029,Actaris,Electrónico,ACT-428XXX,2024-12-11,,ACTIVO
2012567,1011030,Itron,Electrónico,ITR-663XXX,2023-07-21,,ACTIVO
2012568,1011031,Actaris,AMI,ACT-243XXX,2024-12-24,2024-12-31,RETIRADO
2012569,1011031,Iskra,Electrónico,ISK-971XXX,2024-12-31,,ACTIVO
2012570,1011032,Holley,Electrónico,HOL-139XXX,2024-07-31,,ACTIVO
2012571,1011033,Holley,Electrónico,HOL-400XXX,2023-08-21,,ACTIVO
2012572,1011034,Itron,Electrónico,ITR-862XXX,2021-09-15,,ACTIVO
2012573,1011035,Elster,Electrónico,ELS-806XXX,2024-05-02,,ACTIVO
2012574,1011036,Itron,AMI,ITR-614XXX,2024-10-07,2024-12-31,RETIRADO
2012575,1011036,Iskra,AMI,ISK-553XXX,2024-12-31,,ACTIVO
2012576,1011037,Landis+Gyr,AMI,LAN-596XXX,2024-10-10,,ACTIVO
2012577,1011038,Landis+Gyr,AMI,LAN-279XXX,2023-12-01,2024-12-31,RETIRADO
2012578,1011038,Itron,AMI,ITR-185XXX,2024-12-31,,ACTIVO
2012579,1011039,Landis+Gyr,AMI,LAN-870XXX,2022-07-10,2023-10-30,RETIRADO
2012580,1011039,Elster,AMI,ELS-829XXX,2024-06-07,,ACTIVO
2012581,1011040,Landis+Gyr,Electrónico,LAN-856XXX,2024-09-24,,ACTIVO
2012582,1011041,Iskra,Electrónico,ISK-797XXX,2022-11-15,2024-12-14,RETIRADO
2012583,1011042,Actaris,AMI,ACT-460XXX,2024-12-06,,ACTIVO
2012584,1011043,Iskra,AMI,ISK-912XXX,2022-08-07,,ACTIVO
2012585,1011044,Holley,Electrónico,HOL-424XXX,2024-11-30,,ACTIVO
2012586,1011045,Itron,Electromecánico,ITR-311XXX,2024-02-07,,ACTIVO
2012587,1011046,Iskra,AMI,ISK-488XXX,2024-09-30,,ACTIVO
2012588,1011047,Holley,Electrónico,HOL-659XXX,2023-08-02,2024-12-25,RETIRADO
2012589,1011047,Iskra,AMI,ISK-615XXX,2024-12-29,2024-12-31,RETIRADO
2012590,1011047,Holley,Electrónico,HOL-864XXX,2024-12-31,,ACTIVO
2012591,1011048,Elster,AMI,ELS-111XXX,2024-04-15,,ACTIVO
2012592,1011049,Elster,Electrónico,ELS-838XXX,2024-11-04,,ACTIVO
2012593,1011050,Landis+Gyr,Electrónico,LAN-414XXX,2024-03-24,,ACTIVO
