"FECHA","LINEA","TCODICLIE","PRENDAS"
"23/09/2024","83","2","643"
"23/09/2024","5","234","1350"
"23/09/2024","28","2","275"
"23/09/2024","48","266","252"
"23/09/2024","45","266","257"
"23/09/2024","2","1504","1247"
"23/09/2024","98","2","737"
"23/09/2024","12","266","672"
"23/09/2024","13","2","186"
"23/09/2024","34","234","1124"
"23/09/2024","19","266","62"
"23/09/2024","7","234","1798"
"23/09/2024","99","2","53"
"23/09/2024","86","1504","68"
"23/09/2024","96","2","27"
"23/09/2024","11","266","435"
"23/09/2024","20","2023","165"
"23/09/2024","6","266","644"
"23/09/2024","18","2023","314"
"23/09/2024","93","1504","1144"
"24/09/2024","59","2","170"
"24/09/2024","99","2","8"
"24/09/2024","93","1504","314"
"24/09/2024","58","2","54"
"24/09/2024","6","266","658"
"24/09/2024","57","1504","96"
"24/09/2024","40","2023","100"
"24/09/2024","97","2","227"
"24/09/2024","35","266","1231"
"24/09/2024","28","2","177"
"24/09/2024","3","1504","1113"
"24/09/2024","41","266","301"
"24/09/2024","11","266","437"
"24/09/2024","27","266","254"
"24/09/2024","7","234","1470"
"24/09/2024","83","2","1011"
"24/09/2024","5","234","989"
"24/09/2024","2","1504","232"
"24/09/2024","20","2023","156"
"24/09/2024","95","2","7"
"24/09/2024","12","266","586"
"24/09/2024","13","2","290"
"24/09/2024","53","2023","243"
"24/09/2024","44","266","915"
"24/09/2024","65","2","16"
"24/09/2024","18","2023","511"
"24/09/2024","36","2","1027"
"24/09/2024","34","234","2668"
"24/09/2024","70","1504","834"
"24/09/2024","65","1","115"
"24/09/2024","53","2","439"
"24/09/2024","8","266","1157"
"24/09/2024","39","1504","600"
"24/09/2024","2","266","1043"
"24/09/2024","6","234","426"
"24/09/2024","71","4003","134"
"24/09/2024","45","266","403"
"24/09/2024","16","266","457"
"24/09/2024","10","2","314"
"24/09/2024","98","2","938"
"24/09/2024","96","2","52"
"24/09/2024","61","266","586"
"24/09/2024","48","266","496"
"24/09/2024","37","2","148"
"24/09/2024","19","266","1406"
"24/09/2024","4","266","710"
"24/09/2024","82","1504","622"
"25/09/2024","45","266","551"
"25/09/2024","70","1504","558"
"25/09/2024","27","266","456"
"25/09/2024","97","2","310"
"25/09/2024","11","266","875"
"25/09/2024","3","1504","670"
"25/09/2024","12","266","541"
"25/09/2024","35","266","1020"
"25/09/2024","37","2","384"
"25/09/2024","44","266","533"
"25/09/2024","99","2","157"
"25/09/2024","16","266","613"
"25/09/2024","34","234","1772"
"25/09/2024","13","2","219"
"25/09/2024","7","234","2026"
"25/09/2024","5","234","2564"
"25/09/2024","52","2","58"
"25/09/2024","48","266","693"
"25/09/2024","28","2","179"
"25/09/2024","61","266","379"
"25/09/2024","98","2","1582"
"25/09/2024","93","1504","594"
"25/09/2024","2","266","801"
"25/09/2024","36","2023","82"
"25/09/2024","82","1504","522"
"25/09/2024","19","266","599"
"25/09/2024","8","266","1328"
"25/09/2024","39","1504","1040"
"25/09/2024","6","266","814"
"25/09/2024","20","2023","316"
"25/09/2024","18","2023","299"
"25/09/2024","65","1","31"
"25/09/2024","41","266","946"
"25/09/2024","65","2","41"
"25/09/2024","10","2","214"
"25/09/2024","59","2","47"
"25/09/2024","40","2023","240"
"25/09/2024","4","266","759"
"25/09/2024","2","1504","132"
"25/09/2024","58","2","68"
"25/09/2024","96","2","144"
"25/09/2024","71","4003","198"
"25/09/2024","55","2023","472"
"25/09/2024","36","2","357"
"25/09/2024","86","1504","1336"
"25/09/2024","83","2","139"
"26/09/2024","44","266","398"
"26/09/2024","37","2","193"
"26/09/2024","35","266","890"
"26/09/2024","86","2","712"
"26/09/2024","19","266","538"
"26/09/2024","12","266","128"
"26/09/2024","45","266","324"
"26/09/2024","16","266","606"
"26/09/2024","93","1504","868"
"26/09/2024","55","2023","552"
"26/09/2024","7","234","1395"
"26/09/2024","36","2","474"
"26/09/2024","99","2","3"
"26/09/2024","20","2023","126"
"26/09/2024","71","4003","234"
"26/09/2024","28","2","196"
"26/09/2024","4","266","1166"
"26/09/2024","2","266","1058"
"26/09/2024","27","266","348"
"26/09/2024","61","2","254"
"26/09/2024","11","266","80"
"26/09/2024","13","2","649"
"26/09/2024","2","1504","44"
"26/09/2024","48","266","122"
"26/09/2024","53","2","323"
"26/09/2024","10","2","86"
"26/09/2024","18","2023","338"
"26/09/2024","97","2","36"
"26/09/2024","5","234","1373"
"26/09/2024","39","1504","1496"
"26/09/2024","3","1504","373"
"26/09/2024","8","266","729"
"26/09/2024","40","2023","141"
"26/09/2024","41","266","324"
"26/09/2024","36","2023","81"
"26/09/2024","59","2","186"
"26/09/2024","98","2","781"
"26/09/2024","34","234","972"
"26/09/2024","6","266","537"
"26/09/2024","65","2","177"
"26/09/2024","57","1504","2116"
"26/09/2024","52","2","108"
"26/09/2024","70","1504","751"
"26/09/2024","82","1504","200"
"26/09/2024","86","1504","1148"
"27/09/2024","98","2","1121"
"27/09/2024","70","1504","1031"
"27/09/2024","35","266","858"
"27/09/2024","61","266","741"
"27/09/2024","20","2023","541"
"27/09/2024","86","2","427"
"27/09/2024","82","1504","1864"
"27/09/2024","57","1504","526"
"27/09/2024","93","1504","912"
"27/09/2024","44","266","410"
"27/09/2024","53","2","363"
"27/09/2024","11","266","405"
"27/09/2024","5","234","1538"
"27/09/2024","13","2","651"
"27/09/2024","3","1504","577"
"27/09/2024","65","1","147"
"27/09/2024","61","2","35"
"27/09/2024","86","1504","460"
"27/09/2024","39","1504","1638"
"27/09/2024","8","266","646"
"27/09/2024","34","234","1072"
"27/09/2024","83","1","21"
"27/09/2024","41","266","393"
"27/09/2024","10","2","259"
"27/09/2024","52","2","13"
"27/09/2024","7","234","1884"
"27/09/2024","99","2","20"
"27/09/2024","36","2","100"
"27/09/2024","45","266","405"
"27/09/2024","83","2","17"
"27/09/2024","71","4003","195"
"27/09/2024","20","2","27"
"27/09/2024","2","266","352"
"27/09/2024","19","266","666"
"27/09/2024","28","2","378"
"27/09/2024","65","2","331"
"27/09/2024","97","2","572"
"27/09/2024","40","2023","283"
"27/09/2024","3","2","87"
"27/09/2024","36","2023","262"
"27/09/2024","16","266","525"
"27/09/2024","55","2023","232"
"27/09/2024","4","266","1076"
"27/09/2024","39","2","13"
"27/09/2024","71","2","10"
"27/09/2024","2","1504","1507"
"27/09/2024","27","266","423"
"27/09/2024","54","1504","1240"
"27/09/2024","12","266","800"
"27/09/2024","18","2023","217"
"27/09/2024","37","2","311"
"27/09/2024","59","2","24"
"27/09/2024","6","266","571"
"28/09/2024","83","2","331"
"28/09/2024","34","234","517"
"28/09/2024","48","266","426"
"28/09/2024","70","1504","1044"
"28/09/2024","86","1504","138"
"28/09/2024","82","2","64"
"28/09/2024","61","2","15"
"28/09/2024","98","2","1366"
"28/09/2024","86","2","614"
"28/09/2024","19","266","728"
"28/09/2024","71","4003","348"
"28/09/2024","54","1504","1318"
"28/09/2024","97","2","619"
"28/09/2024","61","266","51"
"28/09/2024","16","266","384"
"28/09/2024","3","2","23"
"28/09/2024","82","1504","884"
"28/09/2024","39","1504","1338"
"28/09/2024","7","234","746"
"28/09/2024","10","2","16"
"28/09/2024","5","234","3376"
"28/09/2024","57","1504","1130"
"28/09/2024","2","1504","166"
"28/09/2024","4","266","2416"
"28/09/2024","18","2023","528"
"28/09/2024","65","2","337"
"28/09/2024","36","2","951"
"28/09/2024","3","1504","959"
"28/09/2024","2","266","581"
"28/09/2024","20","2","219"
"28/09/2024","8","266","198"
"28/09/2024","59","2","274"
"28/09/2024","11","266","1230"
"28/09/2024","44","266","461"
"28/09/2024","20","1","29"
"28/09/2024","55","2023","596"
"28/09/2024","53","2","91"
"28/09/2024","65","1","59"
"28/09/2024","28","2","364"
"28/09/2024","13","2","215"
"28/09/2024","37","2","254"
"28/09/2024","35","266","1099"
"28/09/2024","36","2023","152"
"28/09/2024","93","1504","854"
"28/09/2024","12","266","980"
"28/09/2024","20","2023","523"
"28/09/2024","41","266","1788"
"29/09/2024","53","2","51"
"29/09/2024","7","234","632"
"29/09/2024","55","2023","392"
"29/09/2024","65","1","75"
"29/09/2024","36","2","64"
"29/09/2024","98","2","152"
"29/09/2024","18","2023","1357"
"29/09/2024","39","1504","330"
"29/09/2024","82","2","399"
"29/09/2024","41","266","996"
"29/09/2024","71","4003","204"
"29/09/2024","86","2","170"
"29/09/2024","19","266","315"
"29/09/2024","35","266","344"
"29/09/2024","16","266","24"
"29/09/2024","58","2","276"
"29/09/2024","97","2","192"
"29/09/2024","20","2","24"
"29/09/2024","12","266","295"
"29/09/2024","20","1","82"
"29/09/2024","82","1504","384"
"29/09/2024","4","266","608"
"29/09/2024","44","266","320"
"29/09/2024","34","234","861"
"29/09/2024","65","2","158"
"29/09/2024","11","266","73"
"29/09/2024","93","1504","1837"
"29/09/2024","28","2","25"
"29/09/2024","5","234","64"
"30/09/2024","59","2","374"
"30/09/2024","58","2","90"
"30/09/2024","28","2","412"
"30/09/2024","12","266","442"
"30/09/2024","11","266","210"
"30/09/2024","2","266","1712"
"30/09/2024","20","1","250"
"30/09/2024","40","2023","322"
"30/09/2024","86","2","668"
"30/09/2024","37","2","142"
"30/09/2024","27","266","606"
"30/09/2024","16","266","355"
"30/09/2024","70","1504","607"
"30/09/2024","34","234","1614"
"30/09/2024","55","2023","400"
"30/09/2024","99","2","7"
"30/09/2024","19","266","570"
"30/09/2024","41","266","147"
"30/09/2024","45","266","582"
"30/09/2024","65","1","12"
"30/09/2024","57","1504","140"
"30/09/2024","5","234","1150"
"30/09/2024","20","2","99"
"30/09/2024","44","266","333"
"30/09/2024","86","1504","70"
"30/09/2024","98","2","1140"
"30/09/2024","65","2","55"
"30/09/2024","36","2","1306"
"30/09/2024","39","1504","564"
"30/09/2024","10","2","785"
"30/09/2024","8","266","772"
"30/09/2024","7","234","883"
"30/09/2024","4","266","536"
"30/09/2024","97","2","629"
"30/09/2024","93","1504","294"
"30/09/2024","96","2","4"
"30/09/2024","82","2","140"
"30/09/2024","71","2","19"
"30/09/2024","13","2","355"
"30/09/2024","61","266","248"
"30/09/2024","53","2","230"
"30/09/2024","18","2023","734"
"30/09/2024","6","266","873"
"30/09/2024","54","1504","158"
"30/09/2024","82","1504","87"
"1/10/2024","93","1504","64"
"1/10/2024","12","1","46"
"1/10/2024","86","1504","20"
"1/10/2024","27","266","350"
"1/10/2024","16","266","322"
"1/10/2024","3","2","46"
"1/10/2024","52","2","17"
"1/10/2024","55","2023","148"
"1/10/2024","37","2","136"
"1/10/2024","11","266","1183"
"1/10/2024","86","2","675"
"1/10/2024","82","1504","318"
"1/10/2024","19","266","481"
"1/10/2024","36","2","413"
"1/10/2024","71","4003","17"
"1/10/2024","59","2","194"
"1/10/2024","54","2","29"
"1/10/2024","40","2023","420"
"1/10/2024","2","266","1087"
"1/10/2024","28","2","116"
"1/10/2024","4","266","526"
"1/10/2024","35","266","162"
"1/10/2024","83","1","3"
"1/10/2024","10","2","230"
"1/10/2024","58","2","231"
"1/10/2024","57","1504","10"
"1/10/2024","70","1504","768"
"1/10/2024","65","1","47"
"1/10/2024","83","2","70"
"1/10/2024","8","266","684"
"1/10/2024","41","266","342"
"1/10/2024","20","2","75"
"1/10/2024","98","2","2015"
"1/10/2024","54","1504","914"
"1/10/2024","96","2023","404"
"1/10/2024","34","234","4094"
"1/10/2024","39","1504","1354"
"1/10/2024","6","266","921"
"1/10/2024","7","234","718"
"1/10/2024","12","266","370"
"1/10/2024","61","266","387"
"1/10/2024","97","2","293"
"1/10/2024","13","2","305"
"1/10/2024","18","2023","1022"
"1/10/2024","48","266","302"
"1/10/2024","45","266","110"
"1/10/2024","44","266","341"
"2/10/2024","52","2","107"
"2/10/2024","13","2","331"
"2/10/2024","44","266","502"
"2/10/2024","7","234","2434"
"2/10/2024","86","2","484"
"2/10/2024","82","2","593"
"2/10/2024","6","266","950"
"2/10/2024","18","2023","42"
"2/10/2024","45","266","439"
"2/10/2024","27","266","345"
"2/10/2024","83","2","8"
"2/10/2024","4","266","1362"
"2/10/2024","71","4003","303"
"2/10/2024","39","1504","1169"
"2/10/2024","48","266","637"
"2/10/2024","8","266","499"
"2/10/2024","34","234","1512"
"2/10/2024","96","2023","401"
"2/10/2024","5","234","225"
"2/10/2024","98","2","1062"
"2/10/2024","16","266","582"
"2/10/2024","12","266","377"
"2/10/2024","41","266","309"
"2/10/2024","10","1","45"
"2/10/2024","37","2","356"
"2/10/2024","35","266","505"
"2/10/2024","20","2","425"
"2/10/2024","19","266","471"
"2/10/2024","97","2","566"
"2/10/2024","54","1504","588"
"2/10/2024","40","2023","871"
"2/10/2024","5","1","141"
"2/10/2024","3","2","73"
"2/10/2024","10","2","252"
"2/10/2024","11","266","1218"
"2/10/2024","20","1","46"
"2/10/2024","70","1504","1164"
"2/10/2024","61","266","725"
"2/10/2024","36","2","364"
"2/10/2024","3","1504","1158"
"2/10/2024","28","2","170"
"2/10/2024","54","2","15"
"2/10/2024","65","1","834"
"2/10/2024","12","1","220"
"2/10/2024","2","266","742"
"2/10/2024","55","2023","97"
"3/10/2024","71","4003","250"
"3/10/2024","44","266","378"
"3/10/2024","2","266","1206"
"3/10/2024","8","266","504"
"3/10/2024","35","266","631"
"3/10/2024","3","1504","402"
"3/10/2024","10","1","161"
"3/10/2024","82","1504","32"
"3/10/2024","40","2023","479"
"3/10/2024","28","2","248"
"3/10/2024","6","266","756"
"3/10/2024","27","266","419"
"3/10/2024","65","2","6"
"3/10/2024","55","2023","40"
"3/10/2024","5","234","298"
"3/10/2024","4","266","788"
"3/10/2024","39","1504","590"
"3/10/2024","61","266","161"
"3/10/2024","5","1","182"
"3/10/2024","48","266","963"
"3/10/2024","12","266","526"
"3/10/2024","54","1504","948"
"3/10/2024","41","266","71"
"3/10/2024","7","234","1068"
"3/10/2024","98","2","1658"
"3/10/2024","70","1504","847"
"3/10/2024","19","266","406"
"3/10/2024","82","2","339"
"3/10/2024","16","266","462"
"3/10/2024","12","1","45"
"3/10/2024","13","2","605"
"3/10/2024","96","2023","312"
"3/10/2024","36","2","288"
"3/10/2024","34","234","2800"
"3/10/2024","10","2","194"
"3/10/2024","11","266","832"
"3/10/2024","37","2","87"
"3/10/2024","86","2","618"
"3/10/2024","20","1","30"
"3/10/2024","65","1","672"
"3/10/2024","20","2","408"
"3/10/2024","45","266","411"
"3/10/2024","97","2","417"
"4/10/2024","7","234","1679"
"4/10/2024","36","2","176"
"4/10/2024","65","1","75"
"4/10/2024","37","2","100"
"4/10/2024","82","1504","2182"
"4/10/2024","16","266","361"
"4/10/2024","39","1504","994"
"4/10/2024","8","266","31"
"4/10/2024","10","2","215"
"4/10/2024","11","266","893"
"4/10/2024","35","266","884"
"4/10/2024","86","2","12"
"4/10/2024","19","266","522"
"4/10/2024","13","2","945"
"4/10/2024","3","1504","213"
"4/10/2024","20","1","16"
"4/10/2024","61","266","392"
"4/10/2024","41","266","385"
"4/10/2024","97","2","598"
"4/10/2024","53","1","822"
"4/10/2024","5","234","733"
"4/10/2024","71","4003","231"
"4/10/2024","48","266","1248"
"4/10/2024","28","2","310"
"4/10/2024","10","1","487"
"4/10/2024","12","266","247"
"4/10/2024","40","2023","362"
"4/10/2024","98","2","1733"
"4/10/2024","44","266","437"
"4/10/2024","2","266","453"
"4/10/2024","34","234","1551"
"4/10/2024","27","266","331"
"4/10/2024","3","2","22"
"4/10/2024","54","1504","606"
"4/10/2024","82","2","162"
"4/10/2024","83","2","18"
"4/10/2024","4","266","633"
"4/10/2024","93","1504","52"
"4/10/2024","6","266","525"
"4/10/2024","5","1","397"
"4/10/2024","70","1504","796"
"4/10/2024","61","1","191"
"4/10/2024","20","2","150"
"4/10/2024","45","266","368"
"4/10/2024","18","2023","317"
"5/10/2024","53","1","462"
"5/10/2024","82","2","313"
"5/10/2024","39","1504","312"
"5/10/2024","70","1504","657"
"5/10/2024","35","266","437"
"5/10/2024","7","234","4060"
"5/10/2024","16","266","448"
"5/10/2024","54","1504","90"
"5/10/2024","12","266","431"
"5/10/2024","8","266","136"
"5/10/2024","12","1504","110"
"5/10/2024","44","266","412"
"5/10/2024","82","1504","428"
"5/10/2024","61","1","203"
"5/10/2024","13","2","345"
"5/10/2024","40","2023","365"
"5/10/2024","45","266","306"
"5/10/2024","36","2","121"
"5/10/2024","5","1","265"
"5/10/2024","27","266","249"
"5/10/2024","97","2","125"
"5/10/2024","86","2","1523"
"5/10/2024","48","266","724"
"5/10/2024","61","266","151"
"5/10/2024","28","2","146"
"5/10/2024","2","266","233"
"5/10/2024","41","266","268"
"5/10/2024","18","2023","231"
"5/10/2024","93","1504","6"
"5/10/2024","96","2023","452"
"5/10/2024","71","4003","205"
"5/10/2024","37","2","90"
"5/10/2024","19","266","215"
"5/10/2024","10","2","435"
"5/10/2024","58","2","11"
"5/10/2024","98","2","2224"
"5/10/2024","34","234","1186"
"5/10/2024","11","266","927"
"5/10/2024","4","266","585"
"5/10/2024","3","2","201"
"5/10/2024","6","266","242"
"5/10/2024","20","2","79"
"5/10/2024","59","2","150"
"5/10/2024","65","1","282"
"5/10/2024","5","234","641"
"6/10/2024","82","1504","44"
"6/10/2024","83","1","9"
"6/10/2024","98","2","321"
"6/10/2024","59","2","41"
"6/10/2024","71","4003","26"
"6/10/2024","5","234","341"
"6/10/2024","82","2","118"
"6/10/2024","55","1","39"
"6/10/2024","86","2","260"
"6/10/2024","96","2023","753"
"7/10/2024","4","266","679"
"7/10/2024","70","2","25"
"7/10/2024","70","1504","986"
"7/10/2024","34","234","2632"
"7/10/2024","28","2","331"
"7/10/2024","19","266","264"
"7/10/2024","82","1504","720"
"7/10/2024","40","2023","179"
"7/10/2024","7","234","293"
"7/10/2024","61","1","46"
"7/10/2024","27","266","438"
"7/10/2024","96","2023","32"
"7/10/2024","5","234","734"
"7/10/2024","55","2023","480"
"7/10/2024","93","1","33"
"7/10/2024","18","2023","289"
"7/10/2024","39","1504","822"
"7/10/2024","59","2","43"
"7/10/2024","61","266","122"
"7/10/2024","12","266","509"
"7/10/2024","71","4003","36"
"7/10/2024","44","266","515"
"7/10/2024","6","266","668"
"7/10/2024","36","2","368"
"7/10/2024","45","266","431"
"7/10/2024","11","266","850"
"7/10/2024","20","2","205"
"7/10/2024","3","2","235"
"7/10/2024","40","266","328"
"7/10/2024","37","2","228"
"7/10/2024","36","2023","42"
"7/10/2024","93","1504","852"
"7/10/2024","10","2","195"
"7/10/2024","13","2","182"
"7/10/2024","97","2","258"
"7/10/2024","10","1","102"
"7/10/2024","98","2","1157"
"7/10/2024","16","266","396"
"7/10/2024","86","2","92"
"7/10/2024","20","1","59"
"7/10/2024","3","1504","21"
"7/10/2024","65","1","476"
"7/10/2024","48","266","446"
"7/10/2024","2","266","529"
"7/10/2024","41","266","528"
"7/10/2024","5","1","33"
"7/10/2024","12","1","118"
"7/10/2024","35","266","1152"
"7/10/2024","82","2","67"
"7/10/2024","8","266","366"
"8/10/2024","54","1504","344"
"8/10/2024","96","2023","275"
"8/10/2024","44","266","48"
"8/10/2024","5","234","652"
"8/10/2024","98","2","383"
"8/10/2024","93","1","269"
"8/10/2024","71","4003","87"
"8/10/2024","82","2","54"
"8/10/2024","55","2023","255"
"8/10/2024","82","1504","738"
"9/10/2024","5","234","1066"
"9/10/2024","65","266","18"
"9/10/2024","35","266","484"
"9/10/2024","45","266","391"
"9/10/2024","41","266","171"
"9/10/2024","4","266","967"
"9/10/2024","70","2","218"
"9/10/2024","70","1504","458"
"9/10/2024","93","1504","14"
"9/10/2024","13","2","299"
"9/10/2024","3","2","104"
"9/10/2024","44","266","426"
"9/10/2024","40","2023","68"
"9/10/2024","53","1","394"
"9/10/2024","3","1504","33"
"9/10/2024","37","2","56"
"9/10/2024","93","1","795"
