period_month,ug_name,uol1_name,uol2_name,servicel1_id,servicel1_name,Nº fichas RFO,Nº SN2 con ficha RFO con status OK,Nº SN2 con dependencias Consumer,Nº SN2 del tipo Aplicación no Hijo,Número de features deployed válidas,Número de features deployed,Valor de cumplimiento de objetivos en Op Model,Servicios N2 con medición en el modelo objetivo del Op Model,Vulnerab. de alto riesgo por cada mil líneas de códgio,Vulnerab. de alto riesgo por cada mil líneas de códgio mes anterior,Variación de la evolución de vulnerabilidades,Nº de vulnerabilidades high,Nº de Lineas de código,Nº de vulnerabilidades high en el mes anterior,Líneas de código en el mes anterior
25-May,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,7184,PROCESOS ONBOARDING & CONTRATACION,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
25-Jun,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,7184,PROCESOS ONBOARDING & CONTRATACION,0,0,1,1,9,9,1,1,0,0,0,0,4.403,0,0
25-Jul,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,7184,PROCESOS ONBOARDING & CONTRATACION,0,0,1,1,0,0,1,1,0,0,0,0,11.772,0,0
25-Aug,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,7184,PROCESOS ONBOARDING & CONTRATACION,0,0,1,1,0,0,1,1,0,0,0,0,11.578,0,0
25-Sep,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,7184,PROCESOS ONBOARDING & CONTRATACION,0,0,1,1,0,0,1,1,0,0,0,0,16.747,0,0
25-Mar,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,7184,PROCESOS ONBOARDING & CONTRATACION,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0
25-Mar,COLOMBIA,SYSTEMS ENGINEERING,DEVOPS,7207,Z COLOMBIA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25-Apr,COLOMBIA,SYSTEMS ENGINEERING,DEVOPS,7207,Z COLOMBIA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25-May,COLOMBIA,SYSTEMS ENGINEERING,DEVOPS,7207,Z COLOMBIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-May,COLOMBIA,SYSTEMS ENGINEERING,DEVOPS,7207,Z COLOMBIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Jun,COLOMBIA,SYSTEMS ENGINEERING,DEVOPS,7207,Z COLOMBIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Jun,COLOMBIA,SYSTEMS ENGINEERING,DEVOPS,7207,Z COLOMBIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Jul,COLOMBIA,SYSTEMS ENGINEERING,DEVOPS,7207,Z COLOMBIA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25-Aug,COLOMBIA,SYSTEMS ENGINEERING,DEVOPS,7207,Z COLOMBIA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
25-Mar,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,7210,PRODUCTIVIDAD Y DEVOPS,0,0,0,1,0,0,0,1,0,0,0,0,62.774,0,0
25-Apr,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,7210,PRODUCTIVIDAD Y DEVOPS,0,0,0,1,0,0,0,1,0,0,0,0,55.418,0,0
25-May,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,7210,PRODUCTIVIDAD Y DEVOPS,0,0,0,1,0,0,0,1,0,0,0,0,56.261,0,0
25-Jun,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,7210,PRODUCTIVIDAD Y DEVOPS,0,0,1,1,0,0,0,1,0,0,0,0,33.206,0,0
25-Jul,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,7210,PRODUCTIVIDAD Y DEVOPS,0,0,1,1,0,0,0,1,0,0,0,0,10.938,0,0
25-Aug,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,7210,PRODUCTIVIDAD Y DEVOPS,0,0,1,1,0,0,0,1,0,0,0,0,12.086,0,0
25-Sep,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,7210,PRODUCTIVIDAD Y DEVOPS,0,0,1,1,0,0,0,1,0,0,0,0,2.797,0,0
25-Mar,CIB,SW DELIVERY,GLOBAL MARKETS FRONT OFFICE,7231,CIB ONLINE INTEGRATION,2,0,0,2,10,10,1,2,0,0,0,0,1.252.618,0,0
25-Apr,CIB,SW DELIVERY,GLOBAL MARKETS FRONT OFFICE,7231,CIB ONLINE INTEGRATION,2,0,0,2,14,17,0,2,60,0,0,60,237.737,0,0
25-May,CIB,SW DELIVERY,GLOBAL MARKETS FRONT OFFICE,7231,CIB ONLINE INTEGRATION,2,1,0,2,21,28,0,2,60,0,0,60,237.737,0,0
25-Jun,CIB,SW DELIVERY,GLOBAL MARKETS FRONT OFFICE,7231,CIB ONLINE INTEGRATION,2,2,2,2,27,36,0,2,60,0,0,60,237.737,0,0
25-Jul,CIB,SW DELIVERY,GLOBAL MARKETS FRONT OFFICE,7231,CIB ONLINE INTEGRATION,2,2,2,2,9,13,0,2,60,0,0,60,237.737,0,0
25-Aug,CIB,SW DELIVERY,GLOBAL MARKETS FRONT OFFICE,7231,CIB ONLINE INTEGRATION,2,2,2,2,14,22,0,2,60,0,0,60,237.737,0,0
25-Sep,CIB,SW DELIVERY,GLOBAL MARKETS FRONT OFFICE,7231,CIB ONLINE INTEGRATION,2,2,2,2,15,23,0,2,60,0,0,60,237.737,0,0
25-Mar,PERU,SYSTEMS,PAYMENT METHODS,7282,NEW PAYMENT RAILS,1,1,1,1,43,43,0,1,0,0,0,0,277.38,0,0
25-Apr,PERU,SYSTEMS,PAYMENT METHODS,7282,NEW PAYMENT RAILS,1,1,1,1,0,0,0,1,0,0,0,0,247.045,0,0
25-May,PERU,SYSTEMS,PAYMENT METHODS,7282,NEW PAYMENT RAILS,1,1,1,1,28,30,0,1,0,0,0,0,247.795,0,0
25-Jun,PERU,SYSTEMS,PAYMENT METHODS,7282,NEW PAYMENT RAILS,2,2,2,2,54,60,0.5,1,0,0,0,0,251.12,0,0
25-Jul,PERU,SYSTEMS,PAYMENT METHODS,7282,NEW PAYMENT RAILS,2,2,2,2,2,2,0.5,1,0,0,0,0,262.521,0,0
25-Aug,PERU,SYSTEMS,PAYMENT METHODS,7282,NEW PAYMENT RAILS,3,3,3,3,11,11,0.5,1,0,0,0,0,265.128,0,0
25-Sep,PERU,SYSTEMS,PAYMENT METHODS,7282,NEW PAYMENT RAILS,3,3,3,3,13,14,0.5,1,0,0,0,0,265.15,0,0
25-Mar,COLOMBIA,SYSTEMS ENGINEERING,CORE,7283,GESTION REMOTA RETAIL,1,1,1,1,27,27,0,1,0,0,0,0,54.973,0,0
25-Apr,COLOMBIA,SYSTEMS ENGINEERING,CORE,7283,GESTION REMOTA RETAIL,1,1,1,1,9,9,0,1,0,0,0,0,71.372,0,0
25-May,COLOMBIA,SYSTEMS ENGINEERING,CORE,7283,GESTION REMOTA RETAIL,1,1,1,1,31,31,0,1,0,0,0,0,119.447,0,0
25-Jun,COLOMBIA,SYSTEMS ENGINEERING,CORE,7283,GESTION REMOTA RETAIL,1,1,1,1,86,86,0,1,0,0,0,0,140.654,0,0
25-Jul,COLOMBIA,SYSTEMS ENGINEERING,CORE,7283,GESTION REMOTA RETAIL,1,1,1,1,28,28,0,1,0,0,0,0,158.619,0,0
25-Aug,COLOMBIA,SYSTEMS ENGINEERING,CORE,7283,GESTION REMOTA RETAIL,1,1,1,1,64,64,0,1,0,0,0,0,180.976,0,0
25-Sep,COLOMBIA,SYSTEMS ENGINEERING,CORE,7283,GESTION REMOTA RETAIL,1,1,1,1,72,74,0,1,0,0,0,0,199.077,0,0
25-Mar,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,7338,PAYMENTS METHODS,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
25-Mar,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,7395,CREDIT EXPERIENCE,0,0,0,1,0,0,1,1,0,0,0,0,15.387,0,0
25-Apr,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,7395,CREDIT EXPERIENCE,1,0,0,2,0,0,1,1,0,0,0,0,1.207,0,0
25-May,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,7395,CREDIT EXPERIENCE,0,0,0,2,0,0,1,1,0,0,0,0,2.939,0,0
25-Jun,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,7395,CREDIT EXPERIENCE,0,0,2,2,6,6,1,1,0,0,0,0,9.318,0,0
25-Jul,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,7395,CREDIT EXPERIENCE,0,0,2,2,0,0,1,1,0,0,0,0,21.139,0,0
25-Aug,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,7395,CREDIT EXPERIENCE,0,0,2,2,0,0,1,1,0,0,0,0,22.919,0,0
25-Sep,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,7395,CREDIT EXPERIENCE,0,0,2,2,0,0,1,1,0,0,0,0,22.919,0,0
25-Mar,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7423,GLOBAL SCF (LOCAL MULTICOUNTRY),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25-Apr,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7423,GLOBAL SCF (LOCAL MULTICOUNTRY),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25-May,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7423,GLOBAL SCF (LOCAL MULTICOUNTRY),0,0,0,1,0,0,1,1,0,0,0,0,137,0,0
25-Jun,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7423,GLOBAL SCF (LOCAL MULTICOUNTRY),0,0,1,1,0,0,1,1,0,0,0,0,263,0,0
25-Jul,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7423,GLOBAL SCF (LOCAL MULTICOUNTRY),0,0,1,1,0,0,1,1,0,0,0,0,2.674,0,0
25-Aug,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7423,GLOBAL SCF (LOCAL MULTICOUNTRY),0,0,1,1,0,0,1,1,0,0,0,0,4.597,0,0
25-Sep,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7423,GLOBAL SCF (LOCAL MULTICOUNTRY),0,0,1,1,0,0,1,1,0,0,0,0,4.597,0,0
25-Mar,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7424,BBVA CONNECTA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25-Apr,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7424,BBVA CONNECTA,0,0,0,1,0,0,0,0,0,0,0,0,378,0,0
25-May,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7424,BBVA CONNECTA,0,0,0,1,0,0,0,1,0,0,0,0,1.102,0,0
25-Jun,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7424,BBVA CONNECTA,0,0,1,1,0,0,1,1,0,0,0,0,5.261,0,0
25-Jul,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7424,BBVA CONNECTA,0,0,1,1,0,0,1,1,0,0,0,0,6.122,0,0
25-Aug,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7424,BBVA CONNECTA,0,0,1,1,0,0,1,1,0,0,0,0,8.037,0,0
25-Sep,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7424,BBVA CONNECTA,0,0,1,1,0,0,1,1,0,0,0,0,12.139,0,0
25-Sep,MEXICO,SYSTEMS ENGINEERING,DEVELOPMENT EXPERIENCE,7427,Z MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Mar,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,BBVA SPARK,7429,HERRAMIENTAS SPARK,0,0,0,1,0,0,1,1,0,0,0,0,53.41,0,0
25-Apr,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,BBVA SPARK,7429,HERRAMIENTAS SPARK,1,0,2,4,0,0,2.5,3,0,0,0,0,37.34,0,0
25-May,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,BBVA SPARK,7429,HERRAMIENTAS SPARK,0,0,2,2,2,2,2.5,3,0,0,0,0,40.971,0,0
25-Jun,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,BBVA SPARK,7429,HERRAMIENTAS SPARK,0,0,2,2,18,18,2,2,0,0,0,0,44.63,0,0
25-Jul,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,BBVA SPARK,7429,HERRAMIENTAS SPARK,0,0,2,2,0,0,2,2,0,0,0,0,45.829,0,0
25-Aug,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,BBVA SPARK,7429,HERRAMIENTAS SPARK,0,0,2,2,0,0,3,3,0,0,0,0,45.846,0,0
25-Sep,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,BBVA SPARK,7429,HERRAMIENTAS SPARK,0,0,2,2,0,0,3,3,0,0,0,0,45.846,0,0
25-Mar,RETAIL CLIENT SOLUTIONS,RETAIL,SMES,7434,SMES,0,0,1,2,25,25,1,1,0,0,0,0,102.261,0,0
25-Apr,RETAIL CLIENT SOLUTIONS,RETAIL,SMES,7434,SMES,0,0,1,2,0,0,1,1,0,0,0,0,87.635,0,0
25-May,RETAIL CLIENT SOLUTIONS,RETAIL,SMES,7434,SMES,0,0,1,2,16,16,1,1,0,0,0,0,106.702,0,0
25-Jun,RETAIL CLIENT SOLUTIONS,RETAIL,SMES,7434,SMES,0,0,1,2,25,25,1,1,0,0,0,0,129.126,0,0
25-Jul,RETAIL CLIENT SOLUTIONS,RETAIL,SMES,7434,SMES,0,0,1,2,0,0,1,1,0,0,0,0,141.44,0,0
25-Aug,RETAIL CLIENT SOLUTIONS,RETAIL,SMES,7434,SMES,0,0,1,2,0,0,1,1,0,0,0,0,164.313,0,0
25-Mar,COLOMBIA,SYSTEMS ENGINEERING,CORE,7437,GESTION REMOTA PYMES,0,0,0,1,10,10,0,0,0,0,0,0,44.753,0,0
25-Apr,COLOMBIA,SYSTEMS ENGINEERING,CORE,7437,GESTION REMOTA PYMES,0,0,0,1,5,5,1,1,0,0,0,0,46.474,0,0
25-May,COLOMBIA,SYSTEMS ENGINEERING,CORE,7437,GESTION REMOTA PYMES,0,0,0,0,10,10,1,1,0,0,0,0,50.699,0,0
25-Jun,COLOMBIA,SYSTEMS ENGINEERING,CORE,7437,GESTION REMOTA PYMES,0,0,0,0,44,44,1,1,0,0,0,0,74.037,0,0
25-Jul,COLOMBIA,SYSTEMS ENGINEERING,CORE,7437,GESTION REMOTA PYMES,0,0,0,0,2,2,1,1,0,0,0,0,87.763,0,0
25-Aug,COLOMBIA,SYSTEMS ENGINEERING,CORE,7437,GESTION REMOTA PYMES,0,0,0,0,30,30,1,1,0,0,0,0,110.394,0,0
25-Sep,COLOMBIA,SYSTEMS ENGINEERING,CORE,7437,GESTION REMOTA PYMES,0,0,0,0,34,34,1,1,0,0,0,0,121.806,0,0
25-Mar,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,7514,DATA INSURANCE,1,0,1,1,17,17,1,1,0,0,0,0,129.819,0,0
25-Apr,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,7514,DATA INSURANCE,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0
25-May,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,7514,DATA INSURANCE,2,2,2,2,10,10,2,2,0,0,0,0,0,0,0
25-Jun,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,7514,DATA INSURANCE,1,1,1,1,43,43,1,1,0,0,0,0,18.41,0,0
25-Jul,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,7514,DATA INSURANCE,1,1,1,1,3,3,1,1,0,0,0,0,18.264,0,0
25-Aug,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,7514,DATA INSURANCE,1,1,1,1,56,56,1,1,0,0,0,0,18.777,0,0
25-Sep,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,7514,DATA INSURANCE,1,1,1,1,76,76,1,1,0,0,0,0,18.777,0,0
25-Mar,CIB,CIB ENGINEERING,SW CROSS,7517,ANALYTICS,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
25-Apr,CIB,CIB ENGINEERING,SW CROSS,7517,ANALYTICS,1,0,1,1,0,0,0,1,0,0,0,0,670,0,0
25-May,CIB,DATA ENGINEERING,FINANCE DATA,7549,DATAWAREHOUSE & DATAMARTS,2,2,2,2,1,1,1,2,0,0,0,0,2.093.276,0,0
25-Jun,CIB,DATA ENGINEERING,FINANCE DATA,7549,DATAWAREHOUSE & DATAMARTS,2,2,2,2,3,3,1,2,0,0,0,0,2.097.320,0,0
25-Jul,CIB,DATA ENGINEERING,FINANCE DATA,7549,DATAWAREHOUSE & DATAMARTS,2,2,2,2,4,4,2,2,0,0,0,0,2.095.921,0,0
25-Aug,CIB,DATA ENGINEERING,FINANCE DATA,7549,DATAWAREHOUSE & DATAMARTS,2,2,2,2,4,4,2,2,244,0,0,244,2.095.921,0,0
25-Sep,CIB,DATA ENGINEERING,FINANCE DATA,7549,DATAWAREHOUSE & DATAMARTS,2,2,2,2,4,4,2,2,244,0,0,244,2.095.921,0,0
25-May,CIB,DATA ENGINEERING,RISK DATA,7551,GM RISK DATA,1,1,1,1,13,13,0,1,583,0,0,583,726.11,0,0
25-Jun,CIB,DATA ENGINEERING,RISK DATA,7551,GM RISK DATA,1,1,1,1,25,25,0,1,326,0,0,326,748.451,0,0
25-Jul,CIB,DATA ENGINEERING,RISK DATA,7551,GM RISK DATA,1,1,1,1,17,17,0,1,322,0,0,322,756.261,0,0
25-Aug,CIB,DATA ENGINEERING,RISK DATA,7551,GM RISK DATA,1,1,1,1,17,17,0,1,322,0,0,322,757.23,0,0
25-Sep,CIB,DATA ENGINEERING,RISK DATA,7551,GM RISK DATA,1,1,1,1,17,17,0,1,322,0,0,322,757.23,0,0
25-May,CIB,DATA ENGINEERING,RISK DATA,7552,GMRU ANALYTICS,1,1,1,1,11,11,0,1,0,0,0,0,190.162,0,0
25-Jun,CIB,DATA ENGINEERING,RISK DATA,7552,GMRU ANALYTICS,1,1,1,1,15,16,0,1,0,0,0,0,190.28,0,0
25-Jul,CIB,DATA ENGINEERING,RISK DATA,7552,GMRU ANALYTICS,1,1,1,1,15,15,1,1,0,0,0,0,191.185,0,0
25-Aug,CIB,DATA ENGINEERING,RISK DATA,7552,GMRU ANALYTICS,1,1,1,1,15,15,1,1,0,0,0,0,191.154,0,0
25-Sep,CIB,DATA ENGINEERING,RISK DATA,7552,GMRU ANALYTICS,1,1,1,1,16,16,1,1,0,0,0,0,191.611,0,0
25-May,CIB,DATA ENGINEERING,UNDERWRITING & COMMERCIAL PROCESS,7554,COMMERCIAL MANAGEMENT - CRM,2,2,1,1,5,5,0,1,0,0,0,0,1.304.938,0,0
25-Jun,CIB,DATA ENGINEERING,UNDERWRITING & COMMERCIAL PROCESS,7554,COMMERCIAL MANAGEMENT - CRM,2,2,1,1,5,5,0,1,0,0,0,0,1.453.278,0,0
25-Jul,CIB,DATA ENGINEERING,UNDERWRITING & COMMERCIAL PROCESS,7554,COMMERCIAL MANAGEMENT - CRM,2,2,1,1,7,7,0,1,50,0,0,50,1.553.493,0,0
25-Aug,CIB,DATA ENGINEERING,UNDERWRITING & COMMERCIAL PROCESS,7554,COMMERCIAL MANAGEMENT - CRM,2,2,1,1,7,7,0,1,46,0,0,46,1.660.336,0,0
25-Sep,CIB,DATA ENGINEERING,UNDERWRITING & COMMERCIAL PROCESS,7554,COMMERCIAL MANAGEMENT - CRM,2,2,1,1,7,7,0,1,46,0,0,46,1.684.257,0,0
25-May,CIB,DATA ENGINEERING,UNDERWRITING & COMMERCIAL PROCESS,7556,UNDERWRITING SERVICE,4,4,1,4,0,0,2,4,0,0,0,0,1.646.491,0,0
25-Jun,CIB,DATA ENGINEERING,UNDERWRITING & COMMERCIAL PROCESS,7556,UNDERWRITING SERVICE,5,4,3,5,0,0,2,4,0,0,0,0,1.667.411,0,0
25-Jul,CIB,DATA ENGINEERING,UNDERWRITING & COMMERCIAL PROCESS,7556,UNDERWRITING SERVICE,5,4,3,5,5,5,2,4,0,0,0,0,1.715.674,0,0
25-Aug,CIB,DATA ENGINEERING,UNDERWRITING & COMMERCIAL PROCESS,7556,UNDERWRITING SERVICE,5,4,3,5,5,5,2,4,0,0,0,0,1.720.902,0,0
25-Sep,CIB,DATA ENGINEERING,UNDERWRITING & COMMERCIAL PROCESS,7556,UNDERWRITING SERVICE,5,4,3,5,5,5,2,4,0,0,0,0,286.247,0,0
25-May,CIB,DATA ENGINEERING,ANALYTICS,7557,GTB ANALYTICS,3,3,3,3,0,0,0,1,0,0,0,0,33.259,0,0
25-Jun,CIB,DATA ENGINEERING,ANALYTICS,7557,GTB ANALYTICS,2,2,2,2,0,0,2,2,0,0,0,0,33.258,0,0
25-Jul,CIB,DATA ENGINEERING,ANALYTICS,7557,GTB ANALYTICS,2,2,2,2,0,0,2,2,0,0,0,0,33.258,0,0
25-Aug,CIB,DATA ENGINEERING,ANALYTICS,7557,GTB ANALYTICS,2,2,2,2,0,0,2,2,0,0,0,0,33.258,0,0
25-May,CIB,DATA ENGINEERING,ANALYTICS,7558,POST-TRADE SOLUTIONS,8,7,7,8,21,23,3,7,3941,0,0,3941,15.449.073,0,0
25-Jun,CIB,DATA ENGINEERING,ANALYTICS,7558,POST-TRADE SOLUTIONS,10,8,9,10,25,27,3,7,3123,0,0,3123,14.232.826,0,0
25-Jul,CIB,DATA ENGINEERING,ANALYTICS,7558,POST-TRADE SOLUTIONS,9,8,9,9,35,35,5,8,3858,0,0,3858,13.940.128,0,0
25-Aug,CIB,DATA ENGINEERING,ANALYTICS,7558,POST-TRADE SOLUTIONS,10,10,10,10,38,38,5,7,4189,0,0,4189,14.181.579,0,0
25-May,CIB,DATA ENGINEERING,ANALYTICS,7559,SUSTAINABILITY SOLUTIONS,5,3,5,5,2,2,2,4,0,0,0,0,263.278,0,0
25-Jun,CIB,DATA ENGINEERING,ANALYTICS,7559,SUSTAINABILITY SOLUTIONS,4,3,4,4,6,7,3,4,0,0,0,0,272.795,0,0
25-Jul,CIB,DATA ENGINEERING,ANALYTICS,7559,SUSTAINABILITY SOLUTIONS,3,3,3,3,1,1,4,4,0,0,0,0,275.875,0,0
25-Aug,CIB,DATA ENGINEERING,ANALYTICS,7559,SUSTAINABILITY SOLUTIONS,4,4,4,4,1,1,4,4,0,0,0,0,297.381,0,0
25-May,CIB,SW DELIVERY,EQUITIES,7566,DIGITAL DERIVATIVES: X-ASSET NOTES,12,12,11,11,11,18,3,8,996,0,0,996,7.262.799,0,0
25-Jun,CIB,SW DELIVERY,EQUITIES,7566,DIGITAL DERIVATIVES: X-ASSET NOTES,12,12,10,10,13,14,2,7,1702,0,0,1702,9.595.567,0,0
25-Jul,CIB,SW DELIVERY,EQUITIES,7566,DIGITAL DERIVATIVES: X-ASSET NOTES,12,11,10,10,12,12,4,8,1882,0,0,1882,9.464.276,0,0
25-Aug,CIB,SW DELIVERY,EQUITIES,7566,DIGITAL DERIVATIVES: X-ASSET NOTES,12,11,10,10,13,13,5,8,1879,0,0,1879,9.363.789,0,0
25-Sep,CIB,SW DELIVERY,EQUITIES,7566,DIGITAL DERIVATIVES: X-ASSET NOTES,12,11,10,10,16,16,5,8,1879,0,0,1879,9.417.572,0,0
25-May,CIB,SW DELIVERY,EQUITIES,7567,CASH EQUITY & MMOO,9,8,6,6,2,2,6,7,0,0,0,0,623.598,0,0
25-Jun,CIB,SW DELIVERY,EQUITIES,7567,CASH EQUITY & MMOO,9,8,5,5,4,4,6,8,0,0,0,0,533.895,0,0
25-Jul,CIB,SW DELIVERY,EQUITIES,7567,CASH EQUITY & MMOO,9,8,5,5,6,8,6,8,0,0,0,0,543.305,0,0
25-Aug,CIB,SW DELIVERY,EQUITIES,7567,CASH EQUITY & MMOO,9,8,5,5,6,8,6,8,0,0,0,0,544.675,0,0
25-Sep,CIB,SW DELIVERY,EQUITIES,7567,CASH EQUITY & MMOO,9,8,5,5,6,8,6,8,0,0,0,0,547.316,0,0
25-May,CIB,SW DELIVERY,EQUITIES,7568,QIS EQUITY FINANCE & CROSS,9,9,5,5,28,31,6,8,380,0,0,380,1.537.481,0,0
25-Jun,CIB,SW DELIVERY,EQUITIES,7568,QIS EQUITY FINANCE & CROSS,9,9,5,5,39,42,7,8,349,0,0,349,1.539.340,0,0
25-Jul,CIB,SW DELIVERY,EQUITIES,7568,QIS EQUITY FINANCE & CROSS,9,9,5,5,35,35,7,8,1102,0,0,1102,1.539.726,0,0
25-Aug,CIB,SW DELIVERY,EQUITIES,7568,QIS EQUITY FINANCE & CROSS,9,7,5,5,43,43,7,8,1101,0,0,1101,1.541.376,0,0
25-Sep,CIB,SW DELIVERY,EQUITIES,7568,QIS EQUITY FINANCE & CROSS,9,7,5,5,49,49,7,8,1101,0,0,1101,1.541.421,0,0
25-May,CIB,SW DELIVERY,RISK,7569,MARKET & COUNTERPARTY RISK,10,9,9,10,20,23,2,6,377,0,0,377,268.258,0,0
25-Jun,CIB,SW DELIVERY,RISK,7569,MARKET & COUNTERPARTY RISK,10,10,9,10,40,43,2,8,377,0,0,377,268.44,0,0
25-Jul,CIB,SW DELIVERY,RISK,7569,MARKET & COUNTERPARTY RISK,10,10,9,10,29,31,4,7,20,0,0,20,138.079,0,0
25-Aug,CIB,SW DELIVERY,RISK,7569,MARKET & COUNTERPARTY RISK,10,10,9,10,30,33,4,7,20,0,0,20,137.818,0,0
