ID_SOT,Estado SOT,Fecha Creacion,Fecha Factibilidad,Fecha Atendido Rechazado,ID Rechazo,Departamento,Provincia,Distrito,Region
1071635,Pendiente,12/05/2025 02:06,13/05/2025 02:06,Sin Información,,Puno,Azangaro,San Jose,Sur
1071636,Pendiente,22/10/2025 18:19,Sin Información,Sin Información,,Apurimac,Andahuaylas,Turpo,Sur
1071637,Atendido,11/05/2025 19:29,12/05/2025 19:29,26/05/2025 19:29,,Ancash,Huarmey,Malvas,Centro
1071638,Rechazado,31/08/2025 09:29,31/08/2025 09:29,03/09/2025 09:29,69,Junin,Junin,Ondores,Centro
1071639,Atendido,09/09/2025 20:16,12/09/2025 20:16,17/09/2025 20:16,,Huanuco,Yarowilca,Choras,Centro
1071640,Duplicado/Riesgo/Fraude,03/01/2025 20:31,Sin Información,07/01/2025 20:31,29,Junin,Junin,Ulcumayo,Centro
1071641,Pendiente,26/01/2025 21:19,Sin Información,Sin Información,,Loreto,Putumayo,Teniente Manuel Clavero,Norte
1071642,Pendiente,25/08/2025 16:54,Sin Información,Sin Información,,Puno,Lampa,Palca,Sur
1071643,Pendiente,31/07/2025 19:13,Sin Información,Sin Información,,San Martin,Tocache,Tocache,Norte
1071644,Rechazado,17/12/2025 02:25,17/12/2025 02:25,22/12/2025 02:25,93,Loreto,Requena,Saquena,Norte
1071645,Duplicado/Riesgo/Fraude,20/03/2025 11:57,Sin Información,23/03/2025 11:57,63,Arequipa,Arequipa,Uchumayo,Sur
1071646,Atendido,06/01/2025 22:24,08/01/2025 22:24,16/01/2025 22:24,,La Libertad,Pataz,Pias,Norte
1071647,Duplicado/Riesgo/Fraude,25/09/2025 11:58,Sin Información,26/09/2025 11:58,87,Loreto,Datem Del Marañon,Barranca,Norte
1071648,Rechazado,28/01/2025 02:22,28/01/2025 02:22,11/02/2025 02:22,44,Cajamarca,Santa Cruz,Catache,Norte
1071649,Duplicado/Riesgo/Fraude,11/12/2025 06:56,Sin Información,16/12/2025 06:56,31,Pasco,Oxapampa,Oxapampa,Centro
1071650,Duplicado/Riesgo/Fraude,14/01/2025 20:36,Sin Información,17/01/2025 20:36,48,Apurimac,Andahuaylas,Huancarama,Sur
1071651,Duplicado/Riesgo/Fraude,10/10/2025 19:21,Sin Información,14/10/2025 19:21,25,Huancavelica,Huancavelica,Cuenca,Centro
1071652,Atendido,24/09/2025 22:26,26/09/2025 22:26,01/10/2025 22:26,,Cajamarca,Cajamarca,Llacanora,Norte
1071653,Pendiente,27/08/2025 08:18,27/08/2025 08:18,Sin Información,,La Libertad,Chepen,Chepen,Norte
1071654,Rechazado,19/06/2025 10:45,20/06/2025 10:45,30/06/2025 10:45,15,Huancavelica,Acobamba,Marcas,Centro
1071655,Pendiente,20/06/2025 20:04,Sin Información,Sin Información,,La Libertad,Trujillo,Trujillo,Norte
1071656,Rechazado,10/04/2025 12:38,11/04/2025 12:38,25/04/2025 12:38,22,Ancash,Aija,Aija,Centro
1071657,Atendido,10/07/2025 17:54,13/07/2025 17:54,19/07/2025 17:54,,Huancavelica,Churcampa,Locroja,Centro
1071658,Duplicado/Riesgo/Fraude,20/07/2025 00:35,Sin Información,21/07/2025 00:35,45,Loreto,Alto Amazonas,Santa Cruz,Norte
1071659,Rechazado,23/11/2025 05:01,24/11/2025 05:01,06/12/2025 05:01,94,Amazonas,Utcubamba,Bagua Grande,Norte
1071660,Pendiente,16/07/2025 11:34,Sin Información,Sin Información,,Lima,Lima,Magdalena Del Mar,Lima
1071661,Rechazado,22/06/2025 19:37,22/06/2025 19:37,05/07/2025 19:37,11,La Libertad,Otuzco,Huaranchal,Norte
1071662,Duplicado/Riesgo/Fraude,30/09/2025 01:44,Sin Información,04/10/2025 01:44,47,Pasco,Daniel Alcides Carrion,Yanahuanca,Centro
1071663,Atendido,27/01/2025 04:20,30/01/2025 04:20,13/02/2025 04:20,,Lima,Huaura,Huaura,Lima
1071664,Duplicado/Riesgo/Fraude,12/12/2025 11:13,Sin Información,16/12/2025 11:13,16,Ancash,Ocros,San Cristobal De Rajan,Centro
1071665,Rechazado,07/01/2025 01:46,09/01/2025 01:46,16/01/2025 01:46,43,Junin,Jauja,Ricran,Centro
1071666,Rechazado,23/08/2025 05:28,23/08/2025 05:28,31/08/2025 05:28,63,Lambayeque,Chiclayo,Cayalti,Norte
1071667,Atendido,13/01/2025 14:05,15/01/2025 14:05,25/01/2025 14:05,,Cusco,Paucartambo,Challabamba,Sur
1071668,Atendido,12/07/2025 18:12,14/07/2025 18:12,22/07/2025 18:12,,Ayacucho,Lucanas,Chaviña,Centro
1071669,Rechazado,26/05/2025 02:03,26/05/2025 02:03,01/06/2025 02:03,82,Huancavelica,Tayacaja,Roble,Centro
1071670,Atendido,02/07/2025 11:46,03/07/2025 11:46,05/07/2025 11:46,,Huancavelica,Tayacaja,Salcabamba,Centro
1071671,Rechazado,09/02/2025 04:10,09/02/2025 04:10,23/02/2025 04:10,33,Huancavelica,Tayacaja,Lambras,Centro
1071672,Atendido,10/06/2025 00:26,10/06/2025 00:26,19/06/2025 00:26,,Amazonas,Chachapoyas,Levanto,Norte
1071673,Duplicado/Riesgo/Fraude,23/07/2025 06:49,Sin Información,27/07/2025 06:49,32,Apurimac,Chincheros,Chincheros,Sur
1071674,Pendiente,15/10/2025 02:35,Sin Información,Sin Información,,Ancash,Bolognesi,Aquia,Centro
1071675,Atendido,14/01/2025 04:52,17/01/2025 04:52,26/01/2025 04:52,,Ayacucho,Paucar Del Sara Sara,Pausa,Centro
1071676,Pendiente,16/12/2025 20:58,Sin Información,Sin Información,,Arequipa,Caylloma,Callalli,Sur
1071677,Atendido,12/02/2025 23:32,12/02/2025 23:32,21/02/2025 23:32,,Lima,Huaura,Hualmay,Lima
1071678,Rechazado,13/02/2025 13:47,13/02/2025 13:47,23/02/2025 13:47,18,Piura,Morropon,San Juan De Bigote,Norte
1071679,Duplicado/Riesgo/Fraude,20/01/2025 09:16,Sin Información,21/01/2025 09:16,91,Apurimac,Cotabambas,Coyllurqui,Sur
1071680,Rechazado,02/11/2025 22:15,05/11/2025 22:15,15/11/2025 22:15,4,Huanuco,Marañon,Santa Rosa De Alto Yanajanca,Centro
1071681,Duplicado/Riesgo/Fraude,20/06/2025 08:59,Sin Información,25/06/2025 08:59,96,Apurimac,Chincheros,Ranracancha,Sur
1071682,Duplicado/Riesgo/Fraude,01/05/2025 10:30,Sin Información,06/05/2025 10:30,17,Ancash,Huaylas,Mato,Centro
1071683,Pendiente,06/03/2025 07:27,09/03/2025 07:27,Sin Información,,Ucayali,Atalaya,Tahuania,Centro
1071684,Rechazado,28/01/2025 08:30,31/01/2025 08:30,13/02/2025 08:30,37,Huancavelica,Huaytara,Ayavi,Centro
1071685,Pendiente,04/09/2025 03:59,Sin Información,Sin Información,,Huancavelica,Tayacaja,Quichuas,Centro
1071686,Pendiente,24/05/2025 13:31,26/05/2025 13:31,Sin Información,,Puno,Huancane,Huancane,Sur
1071687,Pendiente,01/08/2025 02:23,01/08/2025 02:23,Sin Información,,Tacna,Tacna,Coronel Gregorio Albarracin Lanchipa,Sur
1071688,Duplicado/Riesgo/Fraude,24/08/2025 19:55,Sin Información,28/08/2025 19:55,23,Cajamarca,Santa Cruz,Andabamba,Norte
1071689,Pendiente,11/12/2025 22:46,12/12/2025 22:46,Sin Información,,San Martin,Picota,Caspisapa,Norte
1071690,Rechazado,24/04/2025 06:39,27/04/2025 06:39,11/05/2025 06:39,41,San Martin,Moyobamba,Habana,Norte
1071691,Duplicado/Riesgo/Fraude,21/11/2025 00:24,Sin Información,22/11/2025 00:24,47,Huancavelica,Huaytara,Santo Domingo De Capillas,Centro
1071692,Atendido,14/04/2025 06:27,15/04/2025 06:27,29/04/2025 06:27,,Cusco,Canchis,Combapata,Sur
1071693,Rechazado,14/08/2025 14:03,14/08/2025 14:03,28/08/2025 14:03,61,Huancavelica,Tayacaja,Pampas,Centro
1071694,Rechazado,12/06/2025 20:35,12/06/2025 20:35,24/06/2025 20:35,54,Cusco,Chumbivilcas,Colquemarca,Sur
1071695,Atendido,21/02/2025 16:39,21/02/2025 16:39,27/02/2025 16:39,,Cusco,La Convencion,Huayopata,Sur
1071696,Atendido,04/03/2025 00:55,04/03/2025 00:55,15/03/2025 00:55,,Amazonas,Condorcanqui,Nieva,Norte
1071697,Rechazado,02/08/2025 04:16,02/08/2025 04:16,08/08/2025 04:16,3,San Martin,San Martin,El Porvenir,Norte
1071698,Rechazado,10/01/2025 00:32,12/01/2025 00:32,17/01/2025 00:32,69,Madre De Dios,Tambopata,Laberinto,Sur
1071699,Duplicado/Riesgo/Fraude,04/11/2025 16:31,Sin Información,09/11/2025 16:31,77,Arequipa,Arequipa,San Juan De Tarucani,Sur
1071700,Rechazado,02/06/2025 23:52,02/06/2025 23:52,16/06/2025 23:52,57,Huanuco,Leoncio Prado,Hermilio Valdizan,Centro
1071701,Rechazado,17/07/2025 10:53,19/07/2025 10:53,31/07/2025 10:53,8,Ayacucho,La Mar,Ninabamba,Centro
1071702,Atendido,06/04/2025 21:14,07/04/2025 21:14,16/04/2025 21:14,,Huancavelica,Castrovirreyna,Arma,Centro
1071703,Pendiente,17/11/2025 07:35,Sin Información,Sin Información,,Ayacucho,La Mar,Rio Magdalena,Centro
1071704,Atendido,28/08/2025 01:31,29/08/2025 01:31,31/08/2025 01:31,,Ayacucho,La Mar,Samugari,Centro
1071705,Atendido,19/08/2025 05:39,19/08/2025 05:39,29/08/2025 05:39,,Cajamarca,Santa Cruz,Ninabamba,Norte
1071706,Atendido,01/01/2025 20:12,02/01/2025 20:12,14/01/2025 20:12,,Ayacucho,Victor Fajardo,Apongo,Centro
1071707,Pendiente,05/07/2025 10:18,05/07/2025 10:18,Sin Información,,Cusco,Urubamba,Machupicchu,Sur
1071708,Rechazado,13/08/2025 11:24,14/08/2025 11:24,27/08/2025 11:24,28,Ancash,Bolognesi,Mangas,Centro
1071709,Duplicado/Riesgo/Fraude,12/03/2025 12:18,Sin Información,13/03/2025 12:18,87,Piura,Sechura,Sechura,Norte
1071710,Duplicado/Riesgo/Fraude,03/08/2025 04:31,Sin Información,07/08/2025 04:31,73,Pasco,Pasco,Tinyahuarco,Centro
1071711,Atendido,14/11/2025 05:56,14/11/2025 05:56,21/11/2025 05:56,,Lima,Lima,Ate,Lima
1071712,Atendido,06/03/2025 19:08,07/03/2025 19:08,16/03/2025 19:08,,Cajamarca,Celendin,Chumuch,Norte
1071713,Pendiente,07/09/2025 05:55,Sin Información,Sin Información,,Tacna,Jorge Basadre,Locumba,Sur
1071714,Rechazado,23/09/2025 22:19,25/09/2025 22:19,28/09/2025 22:19,88,San Martin,El Dorado,San Jose De Sisa,Norte
1071715,Rechazado,18/06/2025 22:44,18/06/2025 22:44,24/06/2025 22:44,2,Arequipa,Condesuyos,Iray,Sur
1071716,Pendiente,21/05/2025 11:11,21/05/2025 11:11,Sin Información,,Ayacucho,Sucre,Belen,Centro
1071717,Pendiente,12/05/2025 08:55,13/05/2025 08:55,Sin Información,,Moquegua,General Sanchez Cerro,Omate,Sur
1071718,Atendido,01/07/2025 23:04,03/07/2025 23:04,15/07/2025 23:04,,Piura,Morropon,Santa Catalina De Mossa,Norte
1071719,Atendido,28/05/2025 00:37,30/05/2025 00:37,13/06/2025 00:37,,Loreto,Datem Del Marañon,Manseriche,Norte
1071720,Rechazado,07/01/2025 08:22,10/01/2025 08:22,24/01/2025 08:22,3,Tacna,Tacna,Palca,Sur
1071721,Pendiente,30/10/2025 19:14,31/10/2025 19:14,Sin Información,,Amazonas,Rodriguez De Mendoza,San Nicolas,Norte
1071722,Pendiente,06/10/2025 11:24,06/10/2025 11:24,Sin Información,,Ancash,Mariscal Luzuriaga,Eleazar Guzman Barron,Centro
1071723,Pendiente,21/05/2025 16:24,22/05/2025 16:24,Sin Información,,Junin,Chupaca,Huachac,Centro
1071724,Duplicado/Riesgo/Fraude,02/12/2025 19:12,Sin Información,04/12/2025 19:12,79,Moquegua,Mariscal Nieto,Samegua,Sur
1071725,Duplicado/Riesgo/Fraude,21/10/2025 23:28,Sin Información,26/10/2025 23:28,75,Cajamarca,San Marcos,Pedro Galvez,Norte
1071726,Pendiente,02/05/2025 03:48,03/05/2025 03:48,Sin Información,,Puno,Puno,Plateria,Sur
1071727,Pendiente,17/09/2025 12:06,Sin Información,Sin Información,,Ancash,Bolognesi,La Primavera,Centro
1071728,Rechazado,02/05/2025 12:04,02/05/2025 12:04,09/05/2025 12:04,44,Huanuco,Huanuco,Huanuco,Centro
1071729,Pendiente,16/10/2025 09:34,Sin Información,Sin Información,,Cajamarca,Cajamarca,Los Baños Del Inca,Norte
1071730,Pendiente,23/12/2025 00:58,23/12/2025 00:58,Sin Información,,Huancavelica,Castrovirreyna,Huamatambo,Centro
1071731,Atendido,13/12/2025 11:50,14/12/2025 11:50,16/12/2025 11:50,,Madre De Dios,Tahuamanu,Iñapari,Sur
1071732,Pendiente,03/12/2025 19:52,Sin Información,Sin Información,,San Martin,Rioja,Rioja,Norte
1071733,Pendiente,07/10/2025 19:04,Sin Información,Sin Información,,La Libertad,Chepen,Chepen,Norte
1071734,Atendido,07/08/2025 05:18,09/08/2025 05:18,23/08/2025 05:18,,Amazonas,Bongara,Valera,Norte
1071735,Rechazado,05/11/2025 14:51,05/11/2025 14:51,12/11/2025 14:51,15,Puno,Yunguyo,Ollaraya,Sur
1071736,Pendiente,23/06/2025 20:31,Sin Información,Sin Información,,Ayacucho,Cangallo,Los Morochucos,Centro
1071737,Pendiente,27/09/2025 18:52,29/09/2025 18:52,Sin Información,,La Libertad,Pataz,Chillia,Norte
1071738,Rechazado,06/12/2025 16:19,06/12/2025 16:19,12/12/2025 16:19,6,Amazonas,Utcubamba,Jamalca,Norte
1071739,Atendido,04/03/2025 22:38,06/03/2025 22:38,13/03/2025 22:38,,Ayacucho,Victor Fajardo,Vilcanchos,Centro
1071740,Duplicado/Riesgo/Fraude,20/11/2025 09:48,Sin Información,21/11/2025 09:48,88,Apurimac,Grau,Huayllati,Sur
1071741,Pendiente,17/03/2025 09:27,17/03/2025 09:27,Sin Información,,Ancash,Pallasca,Santa Rosa,Centro
1071742,Duplicado/Riesgo/Fraude,02/05/2025 15:38,Sin Información,07/05/2025 15:38,83,Huanuco,Dos De Mayo,Chuquis,Centro
1071743,Rechazado,13/07/2025 16:41,15/07/2025 16:41,29/07/2025 16:41,43,Piura,Ayabaca,Lagunas,Norte
1071744,Pendiente,09/06/2025 12:18,Sin Información,Sin Información,,Arequipa,Castilla,Ayo,Sur
1071745,Rechazado,10/12/2025 23:25,11/12/2025 23:25,19/12/2025 23:25,95,Ayacucho,Huanta,Santillana,Centro
1071746,Duplicado/Riesgo/Fraude,29/04/2025 04:15,Sin Información,04/05/2025 04:15,23,Lambayeque,Chiclayo,Saña,Norte
1071747,Atendido,01/05/2025 07:49,02/05/2025 07:49,14/05/2025 07:49,,San Martin,El Dorado,San Jose De Sisa,Norte
1071748,Duplicado/Riesgo/Fraude,16/02/2025 14:03,Sin Información,19/02/2025 14:03,4,San Martin,Bellavista,Bellavista,Norte
1071749,Duplicado/Riesgo/Fraude,02/11/2025 05:37,Sin Información,07/11/2025 05:37,2,Cusco,Calca,San Salvador,Sur
1071750,Duplicado/Riesgo/Fraude,17/10/2025 11:10,Sin Información,20/10/2025 11:10,25,Madre De Dios,Tambopata,Las Piedras,Sur
1071751,Pendiente,23/10/2025 08:19,Sin Información,Sin Información,,Huancavelica,Tayacaja,Acostambo,Centro
1071752,Pendiente,02/12/2025 22:34,02/12/2025 22:34,Sin Información,,Amazonas,Utcubamba,Cajaruro,Norte
1071753,Pendiente,31/12/2025 01:49,02/01/2026 01:49,Sin Información,,Huanuco,Marañon,Huacrachuco,Centro
1071754,Atendido,26/12/2025 17:53,27/12/2025 17:53,02/01/2026 17:53,,Lima,Huaral,Huaral,Lima
1071755,Duplicado/Riesgo/Fraude,03/11/2025 09:22,Sin Información,05/11/2025 09:22,32,Piura,Piura,El Tallan,Norte
1071756,Duplicado/Riesgo/Fraude,22/06/2025 17:38,Sin Información,27/06/2025 17:38,28,Ancash,Huari,San Pedro De Chana,Centro
1071757,Pendiente,07/04/2025 20:42,Sin Información,Sin Información,,La Libertad,Ascope,Casa Grande,Norte
1071758,Rechazado,27/04/2025 04:08,27/04/2025 04:08,08/05/2025 04:08,90,Huanuco,Dos De Mayo,Quivilla,Centro
1071759,Pendiente,23/12/2025 21:10,Sin Información,Sin Información,,Ancash,Pallasca,Pampas,Centro
1071760,Pendiente,01/07/2025 11:24,Sin Información,Sin Información,,Puno,Melgar,Santa Rosa,Sur
1071761,Atendido,06/10/2025 15:00,06/10/2025 15:00,10/10/2025 15:00,,Lambayeque,Chiclayo,Oyotun,Norte
1071762,Rechazado,12/04/2025 02:20,15/04/2025 02:20,27/04/2025 02:20,37,Puno,Moho,Conima,Sur
1071763,Atendido,21/04/2025 08:10,24/04/2025 08:10,01/05/2025 08:10,,Loreto,Ucayali,Vargas Guerra,Norte
1071764,Duplicado/Riesgo/Fraude,14/05/2025 14:33,Sin Información,16/05/2025 14:33,82,Ayacucho,La Mar,Rio Magdalena,Centro
1071765,Rechazado,01/07/2025 06:01,01/07/2025 06:01,04/07/2025 06:01,69,Ayacucho,Huamanga,Ocros,Centro
1071766,Pendiente,19/06/2025 16:30,20/06/2025 16:30,Sin Información,,Apurimac,Chincheros,Uranmarca,Sur
1071767,Rechazado,13/05/2025 06:24,14/05/2025 06:24,19/05/2025 06:24,88,Huanuco,Leoncio Prado,Daniel Alomia Robles,Centro
1071768,Duplicado/Riesgo/Fraude,28/06/2025 15:25,Sin Información,02/07/2025 15:25,92,La Libertad,Julcan,Calamarca,Norte
1071769,Rechazado,10/02/2025 22:38,13/02/2025 22:38,27/02/2025 22:38,88,Puno,Azangaro,Caminaca,Sur
1071770,Atendido,02/04/2025 03:38,02/04/2025 03:38,06/04/2025 03:38,,Apurimac,Aymaraes,Sañayca,Sur
1071771,Duplicado/Riesgo/Fraude,28/04/2025 19:41,Sin Información,03/05/2025 19:41,6,Puno,Huancane,Vilque Chico,Sur
1071772,Atendido,28/01/2025 10:22,28/01/2025 10:22,02/02/2025 10:22,,Cajamarca,San Miguel,Catilluc,Norte
1071773,Duplicado/Riesgo/Fraude,23/06/2025 19:20,Sin Información,25/06/2025 19:20,53,Cusco,Chumbivilcas,Velille,Sur
1071774,Pendiente,09/09/2025 04:07,Sin Información,Sin Información,,Amazonas,Luya,San Juan De Lopecancha,Norte
1071775,Atendido,09/07/2025 17:54,10/07/2025 17:54,19/07/2025 17:54,,Huanuco,Lauricocha,Jesus,Centro
1071776,Rechazado,25/04/2025 19:54,28/04/2025 19:54,08/05/2025 19:54,17,Puno,Azangaro,Arapa,Sur
1071777,Atendido,03/11/2025 02:36,03/11/2025 02:36,07/11/2025 02:36,,Ancash,Sihuas,Cashapampa,Centro
1071778,Rechazado,20/12/2025 21:12,20/12/2025 21:12,29/12/2025 21:12,71,Junin,Jauja,Masma Chicche,Centro
1071779,Pendiente,11/02/2025 08:33,Sin Información,Sin Información,,Huancavelica,Churcampa,Cosme,Centro
1071780,Duplicado/Riesgo/Fraude,08/02/2025 23:27,Sin Información,12/02/2025 23:27,56,Cusco,Quispicanchi,Andahuaylillas,Sur
1071781,Rechazado,16/12/2025 20:23,18/12/2025 20:23,02/01/2026 20:23,8,Arequipa,Caraveli,Chaparra,Sur
1071782,Atendido,29/05/2025 19:55,29/05/2025 19:55,09/06/2025 19:55,,Ancash,Santa,Caceres Del Peru,Centro
1071783,Atendido,09/03/2025 15:12,09/03/2025 15:12,12/03/2025 15:12,,Ayacucho,Cangallo,Totos,Centro
1071784,Pendiente,01/10/2025 02:29,03/10/2025 02:29,Sin Información,,Junin,Huancayo,Saño,Centro
1071785,Rechazado,16/06/2025 13:07,19/06/2025 13:07,25/06/2025 13:07,70,Puno,Huancane,Cojata,Sur
1071786,Duplicado/Riesgo/Fraude,25/10/2025 06:47,Sin Información,28/10/2025 06:47,4,Huanuco,Huamalies,Llata,Centro
1071787,Pendiente,01/07/2025 13:11,Sin Información,Sin Información,,Lima,Huarochiri,Santo Domingo De Los Olleros,Lima
1071788,Rechazado,31/12/2025 15:53,02/01/2026 15:53,05/01/2026 15:53,99,Ica,Chincha,Pueblo Nuevo,Sur
1071789,Duplicado/Riesgo/Fraude,03/07/2025 12:51,Sin Información,07/07/2025 12:51,63,Huancavelica,Huancavelica,Acobambilla,Centro
1071790,Duplicado/Riesgo/Fraude,03/10/2025 15:34,Sin Información,06/10/2025 15:34,58,Ancash,Carhuaz,Tinco,Centro
1071791,Pendiente,15/07/2025 17:06,18/07/2025 17:06,Sin Información,,Junin,Chupaca,Ahuac,Centro
1071792,Duplicado/Riesgo/Fraude,16/09/2025 17:43,Sin Información,19/09/2025 17:43,53,Moquegua,General Sanchez Cerro,Lloque,Sur
1071793,Duplicado/Riesgo/Fraude,09/07/2025 12:33,Sin Información,12/07/2025 12:33,84,Ancash,Sihuas,Sihuas,Centro
1071794,Pendiente,12/08/2025 04:02,Sin Información,Sin Información,,Huancavelica,Castrovirreyna,Huachos,Centro
1071795,Duplicado/Riesgo/Fraude,14/03/2025 14:58,Sin Información,15/03/2025 14:58,46,Madre De Dios,Tahuamanu,Iberia,Sur
1071796,Rechazado,16/09/2025 15:34,16/09/2025 15:34,28/09/2025 15:34,58,Junin,Satipo,Satipo,Centro
1071797,Duplicado/Riesgo/Fraude,11/06/2025 03:23,Sin Información,13/06/2025 03:23,57,Cusco,Quispicanchi,Cusipata,Sur
1071798,Duplicado/Riesgo/Fraude,25/10/2025 16:13,Sin Información,27/10/2025 16:13,90,Apurimac,Antabamba,Oropesa,Sur
1071799,Pendiente,15/12/2025 23:13,18/12/2025 23:13,Sin Información,,Puno,Puno,Atuncolla,Sur
1071800,Atendido,16/02/2025 06:19,19/02/2025 06:19,26/02/2025 06:19,,Puno,Azangaro,Achaya,Sur
1071801,Pendiente,19/05/2025 17:25,Sin Información,Sin Información,,Huanuco,Dos De Mayo,La Union,Centro
1071802,Rechazado,20/12/2025 17:17,20/12/2025 17:17,03/01/2026 17:17,30,Lima,Huaral,Sumbilca,Lima
1071803,Rechazado,08/02/2025 05:43,08/02/2025 05:43,22/02/2025 05:43,54,Puno,Huancane,Huatasani,Sur
1071804,Duplicado/Riesgo/Fraude,17/11/2025 21:50,Sin Información,20/11/2025 21:50,85,Lima,Lima,Ancon,Lima
1071805,Rechazado,30/08/2025 15:40,31/08/2025 15:40,11/09/2025 15:40,72,Ancash,Carhuaz,Marcara,Centro
1071806,Rechazado,17/07/2025 11:47,20/07/2025 11:47,31/07/2025 11:47,41,Ucayali,Atalaya,Sepahua,Centro
1071807,Duplicado/Riesgo/Fraude,31/07/2025 19:17,Sin Información,01/08/2025 19:17,85,Ancash,Carlos Fermin Fitzcarrald,San Luis,Centro
1071808,Duplicado/Riesgo/Fraude,04/09/2025 16:14,Sin Información,07/09/2025 16:14,39,Huancavelica,Castrovirreyna,Huachos,Centro
1071809,Pendiente,16/02/2025 23:07,Sin Información,Sin Información,,Apurimac,Andahuaylas,Huancarama,Sur
1071810,Rechazado,12/09/2025 16:16,14/09/2025 16:16,28/09/2025 16:16,93,Puno,Azangaro,Santiago De Pupuja,Sur
1071811,Atendido,10/08/2025 10:59,11/08/2025 10:59,15/08/2025 10:59,,Lima,Lima,Jesus Maria,Lima
1071812,Duplicado/Riesgo/Fraude,19/06/2025 05:39,Sin Información,24/06/2025 05:39,77,Cusco,Canchis,Checacupe,Sur
1071813,Atendido,08/07/2025 02:52,08/07/2025 02:52,20/07/2025 02:52,,Apurimac,Andahuaylas,Huayana,Sur
1071814,Pendiente,17/11/2025 22:40,18/11/2025 22:40,Sin Información,,San Martin,Tocache,Tocache,Norte
1071815,Pendiente,09/07/2025 06:08,Sin Información,Sin Información,,Lima,Lima,Lince,Lima
1071816,Atendido,08/10/2025 05:29,08/10/2025 05:29,14/10/2025 05:29,,Lambayeque,Lambayeque,Pacora,Norte
1071817,Rechazado,20/03/2025 06:23,20/03/2025 06:23,03/04/2025 06:23,60,Lima,Lima,Lima,Lima
1071818,Pendiente,20/11/2025 08:34,Sin Información,Sin Información,,Cajamarca,Cutervo,La Ramada,Norte
1071819,Atendido,26/03/2025 01:14,26/03/2025 01:14,03/04/2025 01:14,,Ancash,Pallasca,Bolognesi,Centro
1071820,Atendido,09/10/2025 17:10,12/10/2025 17:10,17/10/2025 17:10,,Huancavelica,Tayacaja,Daniel Hernandez,Centro
1071821,Rechazado,20/11/2025 10:08,20/11/2025 10:08,22/11/2025 10:08,29,Cajamarca,San Miguel,La Florida,Norte
1071822,Atendido,10/01/2025 01:17,12/01/2025 01:17,23/01/2025 01:17,,La Libertad,Pataz,Taurija,Norte
1071823,Duplicado/Riesgo/Fraude,09/04/2025 09:38,Sin Información,14/04/2025 09:38,53,Ancash,Bolognesi,Canis,Centro
1071824,Atendido,16/02/2025 11:13,16/02/2025 11:13,28/02/2025 11:13,,Lima,Oyon,Oyon,Lima
1071825,Pendiente,12/02/2025 12:22,13/02/2025 12:22,Sin Información,,Arequipa,Condesuyos,Iray,Sur
1071826,Rechazado,08/04/2025 22:12,11/04/2025 22:12,17/04/2025 22:12,19,Arequipa,Condesuyos,Salamanca,Sur
1071827,Pendiente,09/02/2025 11:51,Sin Información,Sin Información,,Ancash,Huaylas,Santo Toribio,Centro
1071828,Rechazado,16/09/2025 11:35,16/09/2025 11:35,19/09/2025 11:35,20,Lima,Huarochiri,Carampoma,Lima
1071829,Duplicado/Riesgo/Fraude,17/01/2025 04:48,Sin Información,20/01/2025 04:48,4,Ancash,Bolognesi,Aquia,Centro
1071830,Atendido,26/01/2025 11:26,26/01/2025 11:26,07/02/2025 11:26,,Junin,Jauja,Janjaillo,Centro
1071831,Duplicado/Riesgo/Fraude,03/05/2025 05:11,Sin Información,08/05/2025 05:11,54,Pasco,Pasco,Huachon,Centro
1071832,Duplicado/Riesgo/Fraude,15/07/2025 16:40,Sin Información,16/07/2025 16:40,74,Ica,Palpa,Tibillo,Sur
1071833,Pendiente,07/11/2025 11:34,Sin Información,Sin Información,,Arequipa,Camana,Nicolas De Pierola,Sur
1071834,Duplicado/Riesgo/Fraude,03/06/2025 08:41,Sin Información,04/06/2025 08:41,90,Cajamarca,Cutervo,Cujillo,Norte
1071835,Pendiente,16/07/2025 06:05,Sin Información,Sin Información,,Piura,Huancabamba,Huancabamba,Norte
1071836,Duplicado/Riesgo/Fraude,27/12/2025 02:55,Sin Información,28/12/2025 02:55,48,Ancash,Huaraz,Huaraz,Centro
1071837,Pendiente,27/08/2025 21:13,30/08/2025 21:13,Sin Información,,Junin,Huancayo,Huayucachi,Centro
1071838,Atendido,13/04/2025 03:42,15/04/2025 03:42,21/04/2025 03:42,,Arequipa,Condesuyos,Cayarani,Sur
1071839,Rechazado,13/05/2025 19:05,14/05/2025 19:05,18/05/2025 19:05,99,Huanuco,Marañon,Santa Rosa De Alto Yanajanca,Centro
1071840,Pendiente,08/12/2025 22:19,11/12/2025 22:19,Sin Información,,Loreto,Putumayo,Yaguas,Norte
1071841,Duplicado/Riesgo/Fraude,07/09/2025 03:28,Sin Información,10/09/2025 03:28,80,Junin,Satipo,Pangoa,Centro
1071842,Pendiente,07/04/2025 14:55,07/04/2025 14:55,Sin Información,,San Martin,Bellavista,Huallaga,Norte
1071843,Atendido,09/06/2025 10:25,09/06/2025 10:25,18/06/2025 10:25,,Huanuco,Ambo,Huacar,Centro
